"TargetGroup","FirstDose","SecondDose","DoseAdditional1","Population","Denominator","Country","ReportingCountry","minAge","maxAge","ageWidth","YearWeekISO"
"Age80+",32138,32097,26141,888005,33530,"Cyprus","CY",80,100,21,"2021-W52"
"Age10_14",164337,143530,19,10693939,577984,"Czech Republic","CZ",10,14,5,"2021-W52"
"Age15_17",184885,175825,578,10693939,289263,"Czech Republic","CZ",15,17,3,"2021-W52"
"Age18_24",462422,400775,20515,10693939,671799,"Czech Republic","CZ",18,24,7,"2021-W52"
"Age25_49",2552465,2292074,415853,10693939,3899741,"Czech Republic","CZ",25,49,25,"2021-W52"
"Age5_9",9188,15,0,10693939,563395,"Czech Republic","CZ",5,9,5,"2021-W52"
"Age50_59",1048793,968756,382523,10693939,1339737,"Czech Republic","CZ",50,59,10,"2021-W52"
"Age60_69",1052512,984131,635810,10693939,1330494,"Czech Republic","CZ",60,69,10,"2021-W52"
"Age70_79",942415,897909,674534,10693939,1011603,"Czech Republic","CZ",70,79,10,"2021-W52"
"Age80+",407358,387963,293816,10693939,441100,"Czech Republic","CZ",80,100,21,"2021-W52"
"Age0_4",21,3,0,5822763,307888,"Denmark","DK",0,4,5,"2021-W52"
"Age10_14",227511,165562,147,5822763,338629,"Denmark","DK",10,14,5,"2021-W52"
"Age15_17",181721,176378,1606,5822763,203020,"Denmark","DK",15,17,3,"2021-W52"
"Age18_24",438002,421402,155354,5822763,522153,"Denmark","DK",18,24,7,"2021-W52"
"Age25_49",1594735,1514036,674356,5822763,1843666,"Denmark","DK",25,49,25,"2021-W52"
"Age5_9",109087,13284,1,5822763,306601,"Denmark","DK",5,9,5,"2021-W52"
"Age50_59",756400,750780,617340,5822763,800444,"Denmark","DK",50,59,10,"2021-W52"
"Age60_69",647717,645026,585106,5822763,663646,"Denmark","DK",60,69,10,"2021-W52"
"Age70_79",566776,565333,541778,5822763,564390,"Denmark","DK",70,79,10,"2021-W52"
"Age80+",284165,283197,271291,5822763,272326,"Denmark","DK",80,100,21,"2021-W52"
"Age<18",47329,43690,436,1328976,257044,"Estonia","EE",0,17,18,"2021-W52"
"Age18_24",63633,49585,7554,1328976,87626,"Estonia","EE",18,24,7,"2021-W52"
"Age25_49",320868,257620,69962,1328976,460829,"Estonia","EE",25,49,25,"2021-W52"
"Age50_59",130743,113630,50288,1328976,171453,"Estonia","EE",50,59,10,"2021-W52"
"Age60_69",127324,115851,65705,1328976,163237,"Estonia","EE",60,69,10,"2021-W52"
"Age70_79",90471,85525,59509,1328976,111342,"Estonia","EE",70,79,10,"2021-W52"
"Age80+",55661,51699,38709,1328976,77445,"Estonia","EE",80,100,21,"2021-W52"
"Age0_4",13,6,0,10718565,461955,"Greece","EL",0,4,5,"2021-W52"
"Age10_14",132311,100914,12,10718565,553606,"Greece","EL",10,14,5,"2021-W52"
"Age15_17",171822,151046,110,10718565,326859,"Greece","EL",15,17,3,"2021-W52"
"Age18_24",561809,400489,97522,10718565,782452,"Greece","EL",18,24,7,"2021-W52"
"Age25_49",2654384,2208212,862320,10718565,3497414,"Greece","EL",25,49,25,"2021-W52"
"Age5_9",11913,5,0,10718565,511958,"Greece","EL",5,9,5,"2021-W52"
"Age50_59",1259530,1137443,671856,10718565,1515472,"Greece","EL",50,59,10,"2021-W52"
"Age60_69",1152408,1068043,794559,10718565,1291651,"Greece","EL",60,69,10,"2021-W52"
"Age70_79",899338,850763,698895,10718565,1003958,"Greece","EL",70,79,10,"2021-W52"
"Age80+",647930,581144,462896,10718565,773240,"Greece","EL",80,100,21,"2021-W52"
"Age0_4",798,367,82,47332614,2011885,"Spain","ES",0,4,5,"2021-W52"
"Age10_14",1845207,1102870,11852,47332614,2535060,"Spain","ES",10,14,5,"2021-W52"
"Age15_17",1345535,1136430,16344,47332614,1448603,"Spain","ES",15,17,3,"2021-W52"
"Age18_24",2939994,2317723,178406,47332614,3303575,"Spain","ES",18,24,7,"2021-W52"
"Age25_49",14284441,11797582,1955911,47332614,16481919,"Spain","ES",25,49,25,"2021-W52"
"Age5_9",434167,584,221,47332614,2330208,"Spain","ES",5,9,5,"2021-W52"
"Age50_59",6746014,5716196,2111968,47332614,7035203,"Spain","ES",50,59,10,"2021-W52"
"Age60_69",5322213,4882604,3969620,47332614,5350604,"Spain","ES",60,69,10,"2021-W52"
"Age70_79",3961158,3782166,3501543,47332614,3984504,"Spain","ES",70,79,10,"2021-W52"
"Age80+",2947668,2893891,2537702,47332614,2851053,"Spain","ES",80,100,21,"2021-W52"
"Age0_4",0,0,0,5525292,255924,"Finland","FI",0,4,5,"2021-W52"
"Age10_14",157561,129945,240,5525292,308825,"Finland","FI",10,14,5,"2021-W52"
"Age15_17",155611,140593,855,5525292,178021,"Finland","FI",15,17,3,"2021-W52"
"Age18_24",351083,319139,11354,5525292,432594,"Finland","FI",18,24,7,"2021-W52"
"Age25_49",1455780,1366099,148917,5525292,1728083,"Finland","FI",25,49,25,"2021-W52"
"Age5_9",3904,1,0,5525292,306287,"Finland","FI",5,9,5,"2021-W52"
"Age50_59",640706,618932,162565,5525292,724665,"Finland","FI",50,59,10,"2021-W52"
"Age60_69",654128,639527,301018,5525292,716579,"Finland","FI",60,69,10,"2021-W52"
"Age70_79",555643,549220,380940,5525292,561908,"Finland","FI",70,79,10,"2021-W52"
"Age80+",295996,294271,239676,5525292,312406,"Finland","FI",80,100,21,"2021-W52"
"Age<18",4144020,3532326,122399,67320216,14540168,"France","FR",0,17,18,"2021-W52"
"Age18_24",5144326,4508909,1366654,67320216,5444270,"France","FR",18,24,7,"2021-W52"
"Age25_49",18763890,16879706,6455072,67320216,20684932,"France","FR",25,49,25,"2021-W52"
"Age50_59",8232012,7655187,4501939,67320216,8805539,"France","FR",50,59,10,"2021-W52"
"Age60_69",7386808,7040422,5160947,67320216,8007585,"France","FR",60,69,10,"2021-W52"
"Age70_79",5641813,5465770,4513268,67320216,5692912,"France","FR",70,79,10,"2021-W52"
"Age80+",3653806,3508287,2761579,67320216,4144810,"France","FR",80,100,21,"2021-W52"
"Age0_4",120,86,9,4058165,182408,"Croatia","HR",0,4,5,"2021-W52"
"Age10_14",7124,5161,16,4058165,202389,"Croatia","HR",10,14,5,"2021-W52"
"Age15_17",22709,18155,196,4058165,115854,"Croatia","HR",15,17,3,"2021-W52"
"Age18_24",146804,111968,5668,4058165,321108,"Croatia","HR",18,24,7,"2021-W52"
"Age25_49",782787,628370,76214,4058165,1319478,"Croatia","HR",25,49,25,"2021-W52"
"Age5_9",268,51,2,4058165,196674,"Croatia","HR",5,9,5,"2021-W52"
"Age50_59",405996,353986,76025,4058165,570899,"Croatia","HR",50,59,10,"2021-W52"
"Age60_69",451324,417694,150489,4058165,562891,"Croatia","HR",60,69,10,"2021-W52"
"Age70_79",303472,288779,147144,4058165,364156,"Croatia","HR",70,79,10,"2021-W52"
"Age80+",144949,136161,70372,4058165,222308,"Croatia","HR",80,100,21,"2021-W52"
"Age<18",374475,309488,5935,9769526,1709048,"Hungary","HU",0,17,18,"2021-W52"
"Age18_24",410126,355025,113844,9769526,741094,"Hungary","HU",18,24,7,"2021-W52"
"Age25_49",2334211,2104569,933015,9769526,3490565,"Hungary","HU",25,49,25,"2021-W52"
"Age50_59",944904,877982,516569,9769526,1235206,"Hungary","HU",50,59,10,"2021-W52"
"Age60_69",1044819,1001185,722563,9769526,1295058,"Hungary","HU",60,69,10,"2021-W52"
"Age70_79",758284,740295,603472,9769526,859765,"Hungary","HU",70,79,10,"2021-W52"
"Age80+",340301,331021,259184,9769526,438790,"Hungary","HU",80,100,21,"2021-W52"
"Age0_4",5,4,54,4964440,311481,"Ireland","IE",0,4,5,"2021-W52"
"Age10_14",156714,148303,729,4964440,348422,"Ireland","IE",10,14,5,"2021-W52"
"Age15_17",155467,150994,19706,4964440,195570,"Ireland","IE",15,17,3,"2021-W52"
"Age18_24",381975,292332,106945,4964440,433572,"Ireland","IE",18,24,7,"2021-W52"
"Age25_49",1574170,1479378,752910,4964440,1749671,"Ireland","IE",25,49,25,"2021-W52"
"Age5_9",444,5,5,4964440,346162,"Ireland","IE",5,9,5,"2021-W52"
"Age50_59",605837,528853,466225,4964440,606007,"Ireland","IE",50,59,10,"2021-W52"
"Age60_69",489247,476246,422640,4964440,480682,"Ireland","IE",60,69,10,"2021-W52"
"Age70_79",350965,348340,321921,4964440,322167,"Ireland","IE",70,79,10,"2021-W52"
"Age80+",189272,186426,168267,4964440,170706,"Ireland","IE",80,100,21,"2021-W52"
"Age0_4",0,0,0,364134,21362,"Iceland","IS",0,4,5,"2021-W52"
"Age10_14",10896,9865,11,364134,23630,"Iceland","IS",10,14,5,"2021-W52"
"Age15_17",12332,11929,2994,364134,13145,"Iceland","IS",15,17,3,"2021-W52"
"Age18_24",30337,17232,18642,364134,34868,"Iceland","IS",18,24,7,"2021-W52"
"Age25_49",115462,77483,77420,364134,131004,"Iceland","IS",25,49,25,"2021-W52"
"Age5_9",15,1,0,364134,23227,"Iceland","IS",5,9,5,"2021-W52"
"Age50_59",40870,36792,34375,364134,43992,"Iceland","IS",50,59,10,"2021-W52"
"Age60_69",37285,36250,32868,364134,37414,"Iceland","IS",60,69,10,"2021-W52"
"Age70_79",24899,24479,22563,364134,22890,"Iceland","IS",70,79,10,"2021-W52"
"Age80+",13759,13622,11564,364134,12602,"Iceland","IS",80,100,21,"2021-W52"
"Age<18",3019675,2332621,38151,59641488,9433159,"Italy","IT",0,17,18,"2021-W52"
"Age18_24",3730889,3308242,615537,59641488,4121339,"Italy","IT",18,24,7,"2021-W52"
"Age25_49",15960704,14287802,4370817,59641488,18920355,"Italy","IT",25,49,25,"2021-W52"
"Age50_59",8510619,7547527,3922670,59641488,9414195,"Italy","IT",50,59,10,"2021-W52"
"Age60_69",6865900,6050352,3893456,59641488,7364364,"Italy","IT",60,69,10,"2021-W52"
