"TargetGroup","FirstDose","SecondDose","Population","Denominator","Country","ReportingCountry","minAge","maxAge","ageWidth","YearWeekISO"
"Age0_4",19,16,37958138,NA,"Poland","PL",0,4,5,"2021-W38"
"Age10_14",384051,329664,37958138,1998280,"Poland","PL",10,14,5,"2021-W38"
"Age15_17",452001,419525,37958138,1051166,"Poland","PL",15,17,3,"2021-W38"
"Age18_24",1315506,1022489,37958138,2754264,"Poland","PL",18,24,7,"2021-W38"
"Age25_49",7508855,6132072,37958138,14035724,"Poland","PL",25,49,25,"2021-W38"
"Age5_9",26,17,37958138,NA,"Poland","PL",5,9,5,"2021-W38"
"Age50_59",2950677,2636553,37958138,4606379,"Poland","PL",50,59,10,"2021-W38"
"Age60_69",3744428,3529816,37958138,5179612,"Poland","PL",60,69,10,"2021-W38"
"Age70_79",2338697,2288191,37958138,2783163,"Poland","PL",70,79,10,"2021-W38"
"Age80+",1086543,1058653,37958138,1685759,"Poland","PL",80,100,21,"2021-W38"
"Age0_4",13,7,10295909,NA,"Portugal","PT",0,4,5,"2021-W38"
"Age10_14",259032,206964,10295909,504940,"Portugal","PT",10,14,5,"2021-W38"
"Age15_17",286509,243812,10295909,320065,"Portugal","PT",15,17,3,"2021-W38"
"Age18_24",705922,364150,10295909,775701,"Portugal","PT",18,24,7,"2021-W38"
"Age25_49",3151331,2281753,10295909,3360653,"Portugal","PT",25,49,25,"2021-W38"
"Age5_9",7,5,10295909,NA,"Portugal","PT",5,9,5,"2021-W38"
"Age50_59",1468617,1137978,10295909,1485319,"Portugal","PT",50,59,10,"2021-W38"
"Age60_69",1338374,1171039,10295909,1299674,"Portugal","PT",60,69,10,"2021-W38"
"Age70_79",1040438,971572,10295909,981649,"Portugal","PT",70,79,10,"2021-W38"
"Age80+",695157,659226,10295909,675863,"Portugal","PT",80,100,21,"2021-W38"
"Age<18",97928,84979,19328838,3644619,"Romania","RO",0,17,18,"2021-W38"
"Age18_24",408274,311218,19328838,1414236,"Romania","RO",18,24,7,"2021-W38"
"Age25_49",2216429,1763382,19328838,6769359,"Romania","RO",25,49,25,"2021-W38"
"Age50_59",994182,838427,19328838,2541550,"Romania","RO",50,59,10,"2021-W38"
"Age60_69",992821,892742,19328838,2499205,"Romania","RO",60,69,10,"2021-W38"
"Age70_79",573717,524302,19328838,1531033,"Romania","RO",70,79,10,"2021-W38"
"Age80+",188460,170475,19328838,928836,"Romania","RO",80,100,21,"2021-W38"
"Age15_17",240837,134085,10327589,345687,"Sweden","SE",15,17,3,"2021-W38"
"Age18_24",582746,478435,10327589,810921,"Sweden","SE",18,24,7,"2021-W38"
"Age25_49",2670573,2411261,10327589,3404540,"Sweden","SE",25,49,25,"2021-W38"
"Age50_59",1160619,1122135,10327589,1297863,"Sweden","SE",50,59,10,"2021-W38"
"Age60_69",1016759,994206,10327589,1108438,"Sweden","SE",60,69,10,"2021-W38"
"Age70_79",953570,935440,10327589,989013,"Sweden","SE",70,79,10,"2021-W38"
"Age80+",509808,495074,10327589,536306,"Sweden","SE",80,100,21,"2021-W38"
"Age<18",28803,19811,2095861,371395,"Slovenia","SI",0,17,18,"2021-W38"
"Age18_24",75030,47709,2095861,141225,"Slovenia","SI",18,24,7,"2021-W38"
"Age25_49",378395,249289,2095861,711365,"Slovenia","SI",25,49,25,"2021-W38"
"Age50_59",205750,161758,2095861,303125,"Slovenia","SI",50,59,10,"2021-W38"
"Age60_69",210631,183036,2095861,278944,"Slovenia","SI",60,69,10,"2021-W38"
"Age70_79",153715,139528,2095861,175640,"Slovenia","SI",70,79,10,"2021-W38"
"Age80+",95281,86908,2095861,114167,"Slovenia","SI",80,100,21,"2021-W38"
"Age10_14",24485,20536,5457873,279531,"Slovakia","SK",10,14,5,"2021-W38"
"Age15_17",46497,41759,5457873,156256,"Slovakia","SK",15,17,3,"2021-W38"
"Age18_24",173606,150942,5457873,398739,"Slovakia","SK",18,24,7,"2021-W38"
"Age25_49",951003,871335,5457873,2069170,"Slovakia","SK",25,49,25,"2021-W38"
"Age5_9",6,0,5457873,NA,"Slovakia","SK",5,9,5,"2021-W38"
"Age50_59",393355,370347,5457873,704900,"Slovakia","SK",50,59,10,"2021-W38"
"Age60_69",442833,428386,5457873,689318,"Slovakia","SK",60,69,10,"2021-W38"
"Age70_79",293543,286703,5457873,391090,"Slovakia","SK",70,79,10,"2021-W38"
"Age80+",112221,108221,5457873,184680,"Slovakia","SK",80,100,21,"2021-W38"
"Age0_4",211,29,8901064,NA,"Austria","AT",0,4,5,"2021-W39"
"Age10_14",82976,65535,8901064,421998,"Austria","AT",10,14,5,"2021-W39"
"Age15_17",140702,119588,8901064,259561,"Austria","AT",15,17,3,"2021-W39"
"Age18_24",435381,347512,8901064,696064,"Austria","AT",18,24,7,"2021-W39"
"Age25_49",2013765,1725254,8901064,3006228,"Austria","AT",25,49,25,"2021-W39"
"Age5_9",699,101,8901064,NA,"Austria","AT",5,9,5,"2021-W39"
"Age50_59",1077345,974430,8901064,1396889,"Austria","AT",50,59,10,"2021-W39"
"Age60_69",882642,829206,8901064,1016016,"Austria","AT",60,69,10,"2021-W39"
"Age70_79",645056,614283,8901064,769199,"Austria","AT",70,79,10,"2021-W39"
"Age80+",482261,458174,8901064,474047,"Austria","AT",80,100,21,"2021-W39"
"Age<18",625167,577761,11522440,2320244,"Belgium","BE",0,17,18,"2021-W39"
"Age18_24",727826,642309,11522440,930629,"Belgium","BE",18,24,7,"2021-W39"
"Age25_49",3076746,2830669,11522440,3751281,"Belgium","BE",25,49,25,"2021-W39"
"Age50_59",1435715,1347172,11522440,1591660,"Belgium","BE",50,59,10,"2021-W39"
"Age60_69",1261663,1226302,11522440,1347513,"Belgium","BE",60,69,10,"2021-W39"
"Age70_79",889729,869018,11522440,924351,"Belgium","BE",70,79,10,"2021-W39"
"Age80+",598162,567883,11522440,656762,"Belgium","BE",80,100,21,"2021-W39"
"Age<18",10009,8374,6951482,1189680,"Bulgaria","BG",0,17,18,"2021-W39"
"Age18_24",58077,37849,6951482,427191,"Bulgaria","BG",18,24,7,"2021-W39"
"Age25_49",477639,345787,6951482,2402352,"Bulgaria","BG",25,49,25,"2021-W39"
"Age50_59",259471,209540,6951482,953355,"Bulgaria","BG",50,59,10,"2021-W39"
"Age60_69",296448,261077,6951482,938635,"Bulgaria","BG",60,69,10,"2021-W39"
"Age70_79",232561,212448,6951482,701964,"Bulgaria","BG",70,79,10,"2021-W39"
"Age80+",72289,65903,6951482,338305,"Bulgaria","BG",80,100,21,"2021-W39"
"Age10_14",6907,5435,888005,46307,"Cyprus","CY",10,14,5,"2021-W39"
"Age15_17",11233,10210,888005,28169,"Cyprus","CY",15,17,3,"2021-W39"
"Age18_24",50560,45158,888005,84850,"Cyprus","CY",18,24,7,"2021-W39"
"Age25_49",254907,232446,888005,330295,"Cyprus","CY",25,49,25,"2021-W39"
"Age50_59",90612,84374,888005,107634,"Cyprus","CY",50,59,10,"2021-W39"
"Age60_69",85060,82111,888005,94714,"Cyprus","CY",60,69,10,"2021-W39"
"Age70_79",64335,62630,888005,66429,"Cyprus","CY",70,79,10,"2021-W39"
"Age80+",32664,31588,888005,33530,"Cyprus","CY",80,100,21,"2021-W39"
"Age10_14",103453,94465,10693939,577984,"Czech Republic","CZ",10,14,5,"2021-W39"
"Age15_17",146233,138748,10693939,289263,"Czech Republic","CZ",15,17,3,"2021-W39"
"Age18_24",370587,335882,10693939,671799,"Czech Republic","CZ",18,24,7,"2021-W39"
"Age25_49",2218151,2076547,10693939,3899741,"Czech Republic","CZ",25,49,25,"2021-W39"
"Age50_59",969841,917843,10693939,1339737,"Czech Republic","CZ",50,59,10,"2021-W39"
"Age60_69",1015031,959527,10693939,1330494,"Czech Republic","CZ",60,69,10,"2021-W39"
"Age70_79",891137,853404,10693939,1011603,"Czech Republic","CZ",70,79,10,"2021-W39"
"Age80+",378152,361682,10693939,441100,"Czech Republic","CZ",80,100,21,"2021-W39"
"Age0_4",12,2,5822763,NA,"Denmark","DK",0,4,5,"2021-W39"
"Age10_14",126474,116445,5822763,338629,"Denmark","DK",10,14,5,"2021-W39"
"Age15_17",169265,164002,5822763,203020,"Denmark","DK",15,17,3,"2021-W39"
"Age18_24",413444,395586,5822763,522153,"Denmark","DK",18,24,7,"2021-W39"
"Age25_49",1507862,1425041,5822763,1843666,"Denmark","DK",25,49,25,"2021-W39"
"Age5_9",13,2,5822763,NA,"Denmark","DK",5,9,5,"2021-W39"
"Age50_59",745908,740358,5822763,800444,"Denmark","DK",50,59,10,"2021-W39"
"Age60_69",641857,639420,5822763,663646,"Denmark","DK",60,69,10,"2021-W39"
"Age70_79",563392,562270,5822763,564390,"Denmark","DK",70,79,10,"2021-W39"
"Age80+",281855,280952,5822763,272326,"Denmark","DK",80,100,21,"2021-W39"
"Age<18",36948,33620,1328976,257044,"Estonia","EE",0,17,18,"2021-W39"
"Age18_24",55625,42814,1328976,87626,"Estonia","EE",18,24,7,"2021-W39"
"Age25_49",284931,232201,1328976,460829,"Estonia","EE",25,49,25,"2021-W39"
"Age50_59",120848,106150,1328976,171453,"Estonia","EE",50,59,10,"2021-W39"
"Age60_69",118639,108374,1328976,163237,"Estonia","EE",60,69,10,"2021-W39"
"Age70_79",85779,81195,1328976,111342,"Estonia","EE",70,79,10,"2021-W39"
"Age80+",51952,48390,1328976,77445,"Estonia","EE",80,100,21,"2021-W39"
"Age0_4",6,3,10718565,NA,"Greece","EL",0,4,5,"2021-W39"
"Age10_14",62291,45924,10718565,553606,"Greece","EL",10,14,5,"2021-W39"
"Age15_17",105180,83721,10718565,326859,"Greece","EL",15,17,3,"2021-W39"
"Age18_24",438278,300082,10718565,782452,"Greece","EL",18,24,7,"2021-W39"
"Age25_49",2249179,1898473,10718565,3497414,"Greece","EL",25,49,25,"2021-W39"
"Age5_9",3,1,10718565,NA,"Greece","EL",5,9,5,"2021-W39"
"Age50_59",1122138,1038184,10718565,1515472,"Greece","EL",50,59,10,"2021-W39"
"Age60_69",1033878,987731,10718565,1291651,"Greece","EL",60,69,10,"2021-W39"
"Age70_79",828335,806037,10718565,1003958,"Greece","EL",70,79,10,"2021-W39"
"Age80+",573189,547911,10718565,773240,"Greece","EL",80,100,21,"2021-W39"
"Age0_4",557,297,47332614,NA,"Spain","ES",0,4,5,"2021-W39"
"Age10_14",1163395,970172,47332614,2535060,"Spain","ES",10,14,5,"2021-W39"
"Age15_17",1280231,1068462,47332614,1448603,"Spain","ES",15,17,3,"2021-W39"
"Age18_24",2748429,2155976,47332614,3303575,"Spain","ES",18,24,7,"2021-W39"
"Age25_49",13766667,11326623,47332614,16481919,"Spain","ES",25,49,25,"2021-W39"
"Age5_9",715,549,47332614,NA,"Spain","ES",5,9,5,"2021-W39"
"Age50_59",6665882,5611984,47332614,7035203,"Spain","ES",50,59,10,"2021-W39"
"Age60_69",5271497,4788172,47332614,5350604,"Spain","ES",60,69,10,"2021-W39"
"Age70_79",3940467,3764334,47332614,3984504,"Spain","ES",70,79,10,"2021-W39"
"Age80+",2936359,2881942,47332614,2851053,"Spain","ES",80,100,21,"2021-W39"
"Age0_4",0,0,5525292,NA,"Finland","FI",0,4,5,"2021-W39"
"Age10_14",132099,25167,5525292,308825,"Finland","FI",10,14,5,"2021-W39"
"Age15_17",142774,61813,5525292,178021,"Finland","FI",15,17,3,"2021-W39"
"Age18_24",323480,219433,5525292,432594,"Finland","FI",18,24,7,"2021-W39"
"Age25_49",1392972,1169565,5525292,1728083,"Finland","FI",25,49,25,"2021-W39"
"Age5_9",0,0,5525292,NA,"Finland","FI",5,9,5,"2021-W39"
"Age50_59",639329,594737,5525292,724665,"Finland","FI",50,59,10,"2021-W39"
"Age60_69",656698,623543,5525292,716579,"Finland","FI",60,69,10,"2021-W39"
"Age70_79",560816,543144,5525292,561908,"Finland","FI",70,79,10,"2021-W39"
"Age80+",297737,286478,5525292,312406,"Finland","FI",80,100,21,"2021-W39"
"Age<18",3690840,2975320,67320216,14540168,"France","FR",0,17,18,"2021-W39"
"Age18_24",4818350,3967691,67320216,5444270,"France","FR",18,24,7,"2021-W39"
"Age25_49",17693212,15042074,67320216,20684932,"France","FR",25,49,25,"2021-W39"
"Age50_59",7974951,6837786,67320216,8805539,"France","FR",50,59,10,"2021-W39"
"Age60_69",7218722,6376628,67320216,8007585,"France","FR",60,69,10,"2021-W39"
"Age70_79",5548728,5118762,67320216,5692912,"France","FR",70,79,10,"2021-W39"
"Age80+",3586886,3304137,67320216,4144810,"France","FR",80,100,21,"2021-W39"
"Age0_4",83,57,4058165,NA,"Croatia","HR",0,4,5,"2021-W39"
"Age10_14",2143,1360,4058165,202389,"Croatia","HR",10,14,5,"2021-W39"
"Age15_17",9969,7126,4058165,115854,"Croatia","HR",15,17,3,"2021-W39"
"Age18_24",98693,75925,4058165,321108,"Croatia","HR",18,24,7,"2021-W39"
"Age25_49",584172,485124,4058165,1319478,"Croatia","HR",25,49,25,"2021-W39"
"Age5_9",17,21,4058165,NA,"Croatia","HR",5,9,5,"2021-W39"
"Age50_59",337542,299431,4058165,570899,"Croatia","HR",50,59,10,"2021-W39"
"Age60_69",399859,372017,4058165,562891,"Croatia","HR",60,69,10,"2021-W39"
"Age70_79",276660,263499,4058165,364156,"Croatia","HR",70,79,10,"2021-W39"
"Age80+",130338,123273,4058165,222308,"Croatia","HR",80,100,21,"2021-W39"
"Age<18",291406,271491,9769526,1709048,"Hungary","HU",0,17,18,"2021-W39"
"Age18_24",374807,331283,9769526,741094,"Hungary","HU",18,24,7,"2021-W39"
"Age25_49",2179520,1996253,9769526,3490565,"Hungary","HU",25,49,25,"2021-W39"
"Age50_59",896811,841419,9769526,1235206,"Hungary","HU",50,59,10,"2021-W39"
"Age60_69",1019939,976915,9769526,1295058,"Hungary","HU",60,69,10,"2021-W39"
"Age70_79",747774,727287,9769526,859765,"Hungary","HU",70,79,10,"2021-W39"
"Age80+",334490,323453,9769526,438790,"Hungary","HU",80,100,21,"2021-W39"
"Age0_4",5,5,4964440,NA,"Ireland","IE",0,4,5,"2021-W39"
"Age10_14",133443,117404,4964440,348422,"Ireland","IE",10,14,5,"2021-W39"
"Age15_17",149389,138799,4964440,195570,"Ireland","IE",15,17,3,"2021-W39"
"Age18_24",362060,266474,4964440,433572,"Ireland","IE",18,24,7,"2021-W39"
"Age25_49",1528011,1427850,4964440,1749671,"Ireland","IE",25,49,25,"2021-W39"
"Age5_9",5,2,4964440,NA,"Ireland","IE",5,9,5,"2021-W39"
"Age50_59",595500,518154,4964440,606007,"Ireland","IE",50,59,10,"2021-W39"
"Age60_69",481641,468888,4964440,480682,"Ireland","IE",60,69,10,"2021-W39"
"Age70_79",344465,342446,4964440,322167,"Ireland","IE",70,79,10,"2021-W39"
"Age80+",185719,183173,4964440,170706,"Ireland","IE",80,100,21,"2021-W39"
"Age0_4",0,0,364134,NA,"Iceland","IS",0,4,5,"2021-W39"
"Age10_14",9318,8097,364134,23630,"Iceland","IS",10,14,5,"2021-W39"
"Age15_17",11921,11247,364134,13145,"Iceland","IS",15,17,3,"2021-W39"
"Age18_24",29841,16768,364134,34868,"Iceland","IS",18,24,7,"2021-W39"
"Age25_49",113785,75837,364134,131004,"Iceland","IS",25,49,25,"2021-W39"
"Age5_9",0,0,364134,NA,"Iceland","IS",5,9,5,"2021-W39"
"Age50_59",40685,36594,364134,43992,"Iceland","IS",50,59,10,"2021-W39"
"Age60_69",37183,36139,364134,37414,"Iceland","IS",60,69,10,"2021-W39"
"Age70_79",24851,24411,364134,22890,"Iceland","IS",70,79,10,"2021-W39"
"Age80+",13723,13590,364134,12602,"Iceland","IS",80,100,21,"2021-W39"
"Age<18",2201528,1857390,59641488,9433159,"Italy","IT",0,17,18,"2021-W39"
"Age18_24",3457713,2897245,59641488,4121339,"Italy","IT",18,24,7,"2021-W39"
"Age25_49",14841601,12553807,59641488,18920355,"Italy","IT",25,49,25,"2021-W39"
"Age50_59",8152883,7022944,59641488,9414195,"Italy","IT",50,59,10,"2021-W39"
"Age60_69",6675392,5812226,59641488,7364364,"Italy","IT",60,69,10,"2021-W39"
"Age70_79",5512123,5082553,59641488,5968373,"Italy","IT",70,79,10,"2021-W39"
"Age80+",4316905,4099647,59641488,4419703,"Italy","IT",80,100,21,"2021-W39"
"Age0_4",0,0,2794090,NA,"Lithuania","LT",0,4,5,"2021-W39"
"Age10_14",22396,19614,2794090,132642,"Lithuania","LT",10,14,5,"2021-W39"
"Age15_17",39157,34660,2794090,76077,"Lithuania","LT",15,17,3,"2021-W39"
"Age18_24",145657,114038,2794090,209209,"Lithuania","LT",18,24,7,"2021-W39"
"Age25_49",662013,509809,2794090,914337,"Lithuania","LT",25,49,25,"2021-W39"
"Age5_9",0,0,2794090,NA,"Lithuania","LT",5,9,5,"2021-W39"
"Age50_59",313884,254148,2794090,419039,"Lithuania","LT",50,59,10,"2021-W39"
"Age60_69",285100,251007,2794090,351248,"Lithuania","LT",60,69,10,"2021-W39"
"Age70_79",184459,171152,2794090,236890,"Lithuania","LT",70,79,10,"2021-W39"
"Age80+",100154,92475,2794090,164546,"Lithuania","LT",80,100,21,"2021-W39"
"Age10_14",11710,9840,626108,33101,"Luxembourg","LU",10,14,5,"2021-W39"
"Age15_17",12973,11491,626108,19462,"Luxembourg","LU",15,17,3,"2021-W39"
"Age18_24",32664,23819,626108,52409,"Luxembourg","LU",18,24,7,"2021-W39"
"Age25_49",168510,144351,626108,239349,"Luxembourg","LU",25,49,25,"2021-W39"
"Age50_59",74190,65202,626108,89549,"Luxembourg","LU",50,59,10,"2021-W39"
"Age60_69",52846,49187,626108,61985,"Luxembourg","LU",60,69,10,"2021-W39"
"Age70_79",33040,32168,626108,38352,"Luxembourg","LU",70,79,10,"2021-W39"
"Age80+",22519,21862,626108,24925,"Luxembourg","LU",80,100,21,"2021-W39"
"Age10_14",18702,15667,1907675,102501,"Latvia","LV",10,14,5,"2021-W39"
"Age15_17",25165,22186,1907675,54269,"Latvia","LV",15,17,3,"2021-W39"
"Age18_24",71761,55108,1907675,119249,"Latvia","LV",18,24,7,"2021-W39"
"Age25_49",350836,264643,1907675,639712,"Latvia","LV",25,49,25,"2021-W39"
"Age50_59",150153,113508,1907675,265997,"Latvia","LV",50,59,10,"2021-W39"
"Age60_69",142760,115569,1907675,241651,"Latvia","LV",60,69,10,"2021-W39"
"Age70_79",96995,83017,1907675,170557,"Latvia","LV",70,79,10,"2021-W39"
"Age80+",49999,41910,1907675,111052,"Latvia","LV",80,100,21,"2021-W39"
"Age<18",20311,19900,514564,81948,"Malta","MT",0,17,18,"2021-W39"
"Age18_24",34099,28102,514564,42136,"Malta","MT",18,24,7,"2021-W39"
"Age25_49",184853,160471,514564,205154,"Malta","MT",25,49,25,"2021-W39"
"Age50_59",52723,49801,514564,59168,"Malta","MT",50,59,10,"2021-W39"
"Age60_69",56905,54906,514564,59551,"Malta","MT",60,69,10,"2021-W39"
"Age70_79",47464,46583,514564,44918,"Malta","MT",70,79,10,"2021-W39"
"Age80+",22576,22321,514564,21689,"Malta","MT",80,100,21,"2021-W39"
"Age<18",284739,19943,5367580,1118608,"Norway","NO",0,17,18,"2021-W39"
"Age18_24",410728,361977,5367580,470970,"Norway","NO",18,24,7,"2021-W39"
"Age25_49",1575633,1427670,5367580,1825133,"Norway","NO",25,49,25,"2021-W39"
"Age50_59",671344,644771,5367580,703830,"Norway","NO",50,59,10,"2021-W39"
"Age60_69",565522,554304,5367580,582495,"Norway","NO",60,69,10,"2021-W39"
"Age70_79",442084,437537,5367580,435834,"Norway","NO",70,79,10,"2021-W39"
"Age80+",224862,220840,5367580,230710,"Norway","NO",80,100,21,"2021-W39"
"Age0_4",21,16,37958138,NA,"Poland","PL",0,4,5,"2021-W39"
"Age10_14",393241,339110,37958138,1998280,"Poland","PL",10,14,5,"2021-W39"
"Age15_17",457846,426425,37958138,1051166,"Poland","PL",15,17,3,"2021-W39"
"Age18_24",1328859,1030427,37958138,2754264,"Poland","PL",18,24,7,"2021-W39"
"Age25_49",7578972,6166437,37958138,14035724,"Poland","PL",25,49,25,"2021-W39"
"Age5_9",28,17,37958138,NA,"Poland","PL",5,9,5,"2021-W39"
"Age50_59",2980691,2645208,37958138,4606379,"Poland","PL",50,59,10,"2021-W39"
"Age60_69",3769640,3537527,37958138,5179612,"Poland","PL",60,69,10,"2021-W39"
"Age70_79",2397296,2291693,37958138,2783163,"Poland","PL",70,79,10,"2021-W39"
"Age80+",1137149,1060548,37958138,1685759,"Poland","PL",80,100,21,"2021-W39"
"Age0_4",13,7,10295909,NA,"Portugal","PT",0,4,5,"2021-W39"
"Age10_14",261067,217598,10295909,504940,"Portugal","PT",10,14,5,"2021-W39"
"Age15_17",287740,250418,10295909,320065,"Portugal","PT",15,17,3,"2021-W39"
"Age18_24",711251,375306,10295909,775701,"Portugal","PT",18,24,7,"2021-W39"
"Age25_49",3163366,2302145,10295909,3360653,"Portugal","PT",25,49,25,"2021-W39"
"Age5_9",7,5,10295909,NA,"Portugal","PT",5,9,5,"2021-W39"
"Age50_59",1470311,1141313,10295909,1485319,"Portugal","PT",50,59,10,"2021-W39"
"Age60_69",1339322,1173589,10295909,1299674,"Portugal","PT",60,69,10,"2021-W39"
"Age70_79",1041024,973153,10295909,981649,"Portugal","PT",70,79,10,"2021-W39"
"Age80+",695553,659996,10295909,675863,"Portugal","PT",80,100,21,"2021-W39"
"Age<18",106074,87924,19328838,3644619,"Romania","RO",0,17,18,"2021-W39"
"Age18_24",428866,313665,19328838,1414236,"Romania","RO",18,24,7,"2021-W39"
"Age25_49",2283295,1770466,19328838,6769359,"Romania","RO",25,49,25,"2021-W39"
"Age50_59",1015145,841033,19328838,2541550,"Romania","RO",50,59,10,"2021-W39"
"Age60_69",1005955,894684,19328838,2499205,"Romania","RO",60,69,10,"2021-W39"
"Age70_79",579384,525308,19328838,1531033,"Romania","RO",70,79,10,"2021-W39"
"Age80+",190308,170890,19328838,928836,"Romania","RO",80,100,21,"2021-W39"
"Age15_17",246301,165082,10327589,345687,"Sweden","SE",15,17,3,"2021-W39"
"Age18_24",589289,498625,10327589,810921,"Sweden","SE",18,24,7,"2021-W39"
"Age25_49",2687711,2459669,10327589,3404540,"Sweden","SE",25,49,25,"2021-W39"
"Age50_59",1163231,1127428,10327589,1297863,"Sweden","SE",50,59,10,"2021-W39"
"Age60_69",1017983,996312,10327589,1108438,"Sweden","SE",60,69,10,"2021-W39"
"Age70_79",954139,936415,10327589,989013,"Sweden","SE",70,79,10,"2021-W39"
"Age80+",509996,495436,10327589,536306,"Sweden","SE",80,100,21,"2021-W39"
"Age<18",29857,21439,2095861,371395,"Slovenia","SI",0,17,18,"2021-W39"
"Age18_24",76706,49299,2095861,141225,"Slovenia","SI",18,24,7,"2021-W39"
"Age25_49",384184,256258,2095861,711365,"Slovenia","SI",25,49,25,"2021-W39"
"Age50_59",207652,164306,2095861,303125,"Slovenia","SI",50,59,10,"2021-W39"
"Age60_69",212051,185189,2095861,278944,"Slovenia","SI",60,69,10,"2021-W39"
"Age70_79",154511,140809,2095861,175640,"Slovenia","SI",70,79,10,"2021-W39"
"Age80+",95904,87679,2095861,114167,"Slovenia","SI",80,100,21,"2021-W39"
"Age10_14",25112,21742,5457873,279531,"Slovakia","SK",10,14,5,"2021-W39"
"Age15_17",47350,42976,5457873,156256,"Slovakia","SK",15,17,3,"2021-W39"
"Age18_24",175999,152825,5457873,398739,"Slovakia","SK",18,24,7,"2021-W39"
"Age25_49",958616,876877,5457873,2069170,"Slovakia","SK",25,49,25,"2021-W39"
"Age5_9",6,0,5457873,NA,"Slovakia","SK",5,9,5,"2021-W39"
"Age50_59",395610,372019,5457873,704900,"Slovakia","SK",50,59,10,"2021-W39"
"Age60_69",444479,429452,5457873,689318,"Slovakia","SK",60,69,10,"2021-W39"
"Age70_79",294334,287269,5457873,391090,"Slovakia","SK",70,79,10,"2021-W39"
"Age80+",112611,108450,5457873,184680,"Slovakia","SK",80,100,21,"2021-W39"
"Age0_4",232,38,8901064,NA,"Austria","AT",0,4,5,"2021-W40"
"Age10_14",85981,69539,8901064,421998,"Austria","AT",10,14,5,"2021-W40"
"Age15_17",143521,123704,8901064,259561,"Austria","AT",15,17,3,"2021-W40"
"Age18_24",440521,352721,8901064,696064,"Austria","AT",18,24,7,"2021-W40"
"Age25_49",2028186,1740977,8901064,3006228,"Austria","AT",25,49,25,"2021-W40"
"Age5_9",948,179,8901064,NA,"Austria","AT",5,9,5,"2021-W40"
"Age50_59",1081341,979006,8901064,1396889,"Austria","AT",50,59,10,"2021-W40"
"Age60_69",884740,831819,8901064,1016016,"Austria","AT",60,69,10,"2021-W40"
"Age70_79",646253,615866,8901064,769199,"Austria","AT",70,79,10,"2021-W40"
"Age80+",483390,459415,8901064,474047,"Austria","AT",80,100,21,"2021-W40"
"Age<18",631953,588798,11522440,2320244,"Belgium","BE",0,17,18,"2021-W40"
"Age18_24",732509,647165,11522440,930629,"Belgium","BE",18,24,7,"2021-W40"
"Age25_49",3086765,2840752,11522440,3751281,"Belgium","BE",25,49,25,"2021-W40"
"Age50_59",1437406,1348537,11522440,1591660,"Belgium","BE",50,59,10,"2021-W40"
"Age60_69",1262628,1226944,11522440,1347513,"Belgium","BE",60,69,10,"2021-W40"
"Age70_79",890185,869381,11522440,924351,"Belgium","BE",70,79,10,"2021-W40"
"Age80+",598486,568309,11522440,656762,"Belgium","BE",80,100,21,"2021-W40"
"Age<18",10340,8935,6951482,1189680,"Bulgaria","BG",0,17,18,"2021-W40"
"Age18_24",59383,38997,6951482,427191,"Bulgaria","BG",18,24,7,"2021-W40"
"Age25_49",486284,351545,6951482,2402352,"Bulgaria","BG",25,49,25,"2021-W40"
"Age50_59",262891,212257,6951482,953355,"Bulgaria","BG",50,59,10,"2021-W40"
"Age60_69",299325,263997,6951482,938635,"Bulgaria","BG",60,69,10,"2021-W40"
"Age70_79",234494,214889,6951482,701964,"Bulgaria","BG",70,79,10,"2021-W40"
"Age80+",72860,66740,6951482,338305,"Bulgaria","BG",80,100,21,"2021-W40"
"Age10_14",7082,5980,888005,46307,"Cyprus","CY",10,14,5,"2021-W40"
"Age15_17",11388,10674,888005,28169,"Cyprus","CY",15,17,3,"2021-W40"
"Age18_24",50984,46028,888005,84850,"Cyprus","CY",18,24,7,"2021-W40"
"Age25_49",256205,234878,888005,330295,"Cyprus","CY",25,49,25,"2021-W40"
"Age50_59",90868,84854,888005,107634,"Cyprus","CY",50,59,10,"2021-W40"
"Age60_69",85195,82427,888005,94714,"Cyprus","CY",60,69,10,"2021-W40"
"Age70_79",64404,62804,888005,66429,"Cyprus","CY",70,79,10,"2021-W40"
"Age80+",32685,31668,888005,33530,"Cyprus","CY",80,100,21,"2021-W40"
"Age10_14",105088,97842,10693939,577984,"Czech Republic","CZ",10,14,5,"2021-W40"
"Age15_17",147439,141284,10693939,289263,"Czech Republic","CZ",15,17,3,"2021-W40"
"Age18_24",372925,339130,10693939,671799,"Czech Republic","CZ",18,24,7,"2021-W40"
"Age25_49",2227468,2086280,10693939,3899741,"Czech Republic","CZ",25,49,25,"2021-W40"
"Age50_59",972099,920115,10693939,1339737,"Czech Republic","CZ",50,59,10,"2021-W40"
"Age60_69",1016645,961342,10693939,1330494,"Czech Republic","CZ",60,69,10,"2021-W40"
"Age70_79",892002,854483,10693939,1011603,"Czech Republic","CZ",70,79,10,"2021-W40"
"Age80+",378470,362023,10693939,441100,"Czech Republic","CZ",80,100,21,"2021-W40"
"Age0_4",12,2,5822763,NA,"Denmark","DK",0,4,5,"2021-W40"
"Age10_14",128208,119302,5822763,338629,"Denmark","DK",10,14,5,"2021-W40"
"Age15_17",169684,165069,5822763,203020,"Denmark","DK",15,17,3,"2021-W40"
