"TargetGroup","FirstDose","SecondDose","Population","Denominator","Country","ReportingCountry","minAge","maxAge","ageWidth","YearWeekISO"
"Age60_69",641008,635966,5822763,663646,"Denmark","DK",60,69,10,"2021-W30"
"Age70_79",562418,560374,5822763,564390,"Denmark","DK",70,79,10,"2021-W30"
"Age80+",274721,275142,5822763,272326,"Denmark","DK",80,100,21,"2021-W30"
"Age<18",20246,7613,1328976,257044,"Estonia","EE",0,17,18,"2021-W30"
"Age18_24",40431,26932,1328976,87626,"Estonia","EE",18,24,7,"2021-W30"
"Age25_49",230787,176430,1328976,460829,"Estonia","EE",25,49,25,"2021-W30"
"Age50_59",105797,91416,1328976,171453,"Estonia","EE",50,59,10,"2021-W30"
"Age60_69",107832,98513,1328976,163237,"Estonia","EE",60,69,10,"2021-W30"
"Age70_79",81489,77547,1328976,111342,"Estonia","EE",70,79,10,"2021-W30"
"Age80+",49314,46541,1328976,77445,"Estonia","EE",80,100,21,"2021-W30"
"Age<18",27008,326,10718565,1854378,"Greece","EL",0,17,18,"2021-W30"
"Age18_24",301024,127697,10718565,782452,"Greece","EL",18,24,7,"2021-W30"
"Age25_49",1932549,1491523,10718565,3497414,"Greece","EL",25,49,25,"2021-W30"
"Age50_59",1043255,943639,10718565,1515472,"Greece","EL",50,59,10,"2021-W30"
"Age60_69",997134,940116,10718565,1291651,"Greece","EL",60,69,10,"2021-W30"
"Age70_79",810269,784074,10718565,1003958,"Greece","EL",70,79,10,"2021-W30"
"Age80+",552990,532221,10718565,773240,"Greece","EL",80,100,21,"2021-W30"
"Age<18",242321,34592,47332614,8325756,"Spain","ES",0,17,18,"2021-W30"
"Age18_24",1413535,324562,47332614,3303575,"Spain","ES",18,24,7,"2021-W30"
"Age25_49",12075035,7610694,47332614,16481919,"Spain","ES",25,49,25,"2021-W30"
"Age50_59",6460336,5397917,47332614,7035203,"Spain","ES",50,59,10,"2021-W30"
"Age60_69",5160757,4538193,47332614,5350604,"Spain","ES",60,69,10,"2021-W30"
"Age70_79",3921137,3736166,47332614,3984504,"Spain","ES",70,79,10,"2021-W30"
"Age80+",2927067,2867368,47332614,2851053,"Spain","ES",80,100,21,"2021-W30"
"Age<18",77578,2935,5525292,1049057,"Finland","FI",0,17,18,"2021-W30"
"Age18_24",262105,29074,5525292,432594,"Finland","FI",18,24,7,"2021-W30"
"Age25_49",1254433,271684,5525292,1728083,"Finland","FI",25,49,25,"2021-W30"
"Age50_59",616150,336665,5525292,724665,"Finland","FI",50,59,10,"2021-W30"
"Age60_69",641632,516384,5525292,716579,"Finland","FI",60,69,10,"2021-W30"
"Age70_79",555049,526024,5525292,561908,"Finland","FI",70,79,10,"2021-W30"
"Age80+",295304,281229,5525292,312406,"Finland","FI",80,100,21,"2021-W30"
"Age<18",2021918,712617,67320216,14540168,"France","FR",0,17,18,"2021-W30"
"Age18_24",3738687,2152331,67320216,5444270,"France","FR",18,24,7,"2021-W30"
"Age25_49",14378809,9628701,67320216,20684932,"France","FR",25,49,25,"2021-W30"
"Age50_59",7106604,5475534,67320216,8805539,"France","FR",50,59,10,"2021-W30"
"Age60_69",6748678,5679498,67320216,8007585,"France","FR",60,69,10,"2021-W30"
"Age70_79",5319536,4792627,67320216,5692912,"France","FR",70,79,10,"2021-W30"
"Age80+",3429027,3091494,67320216,4144810,"France","FR",80,100,21,"2021-W30"
"Age<18",7143,4044,4058165,697325,"Croatia","HR",0,17,18,"2021-W30"
"Age18_24",76561,55020,4058165,321108,"Croatia","HR",18,24,7,"2021-W30"
"Age25_49",497581,405954,4058165,1319478,"Croatia","HR",25,49,25,"2021-W30"
"Age50_59",304780,264733,4058165,570899,"Croatia","HR",50,59,10,"2021-W30"
"Age60_69",374239,343386,4058165,562891,"Croatia","HR",60,69,10,"2021-W30"
"Age70_79",264090,248915,4058165,364156,"Croatia","HR",70,79,10,"2021-W30"
"Age80+",124571,116916,4058165,222308,"Croatia","HR",80,100,21,"2021-W30"
"Age<18",213569,183385,9769526,1709048,"Hungary","HU",0,17,18,"2021-W30"
"Age18_24",353516,312491,9769526,741094,"Hungary","HU",18,24,7,"2021-W30"
"Age25_49",2095207,1920382,9769526,3490565,"Hungary","HU",25,49,25,"2021-W30"
"Age50_59",867707,815694,9769526,1235206,"Hungary","HU",50,59,10,"2021-W30"
"Age60_69",999707,957631,9769526,1295058,"Hungary","HU",60,69,10,"2021-W30"
"Age70_79",737364,715837,9769526,859765,"Hungary","HU",70,79,10,"2021-W30"
"Age80+",327979,316939,9769526,438790,"Hungary","HU",80,100,21,"2021-W30"
"Age<18",36609,7935,4964440,1201635,"Ireland","IE",0,17,18,"2021-W30"
"Age18_24",290169,88437,4964440,433572,"Ireland","IE",18,24,7,"2021-W30"
"Age25_49",1432379,1010803,4964440,1749671,"Ireland","IE",25,49,25,"2021-W30"
"Age50_59",586976,503956,4964440,606007,"Ireland","IE",50,59,10,"2021-W30"
"Age60_69",476479,458834,4964440,480682,"Ireland","IE",60,69,10,"2021-W30"
"Age70_79",342829,338517,4964440,322167,"Ireland","IE",70,79,10,"2021-W30"
"Age80+",182020,177197,4964440,170706,"Ireland","IE",80,100,21,"2021-W30"
"Age<18",0,0,364134,81364,"Iceland","IS",0,17,18,"2021-W30"
"Age18_24",29926,15274,364134,34868,"Iceland","IS",18,24,7,"2021-W30"
"Age25_49",112135,70502,364134,131004,"Iceland","IS",25,49,25,"2021-W30"
"Age50_59",41705,34873,364134,43992,"Iceland","IS",50,59,10,"2021-W30"
"Age60_69",37422,34590,364134,37414,"Iceland","IS",60,69,10,"2021-W30"
"Age70_79",24079,23673,364134,22890,"Iceland","IS",70,79,10,"2021-W30"
"Age80+",12618,12508,364134,12602,"Iceland","IS",80,100,21,"2021-W30"
"Age<18",921893,369636,59641488,9433159,"Italy","IT",0,17,18,"2021-W30"
"Age18_24",2512278,1357836,59641488,4121339,"Italy","IT",18,24,7,"2021-W30"
"Age25_49",11791600,8289754,59641488,18920355,"Italy","IT",25,49,25,"2021-W30"
"Age50_59",7287397,6036350,59641488,9414195,"Italy","IT",50,59,10,"2021-W30"
"Age60_69",6290511,5212936,59641488,7364364,"Italy","IT",60,69,10,"2021-W30"
"Age70_79",5338902,4862573,59641488,5968373,"Italy","IT",70,79,10,"2021-W30"
"Age80+",4246214,4032970,59641488,4419703,"Italy","IT",80,100,21,"2021-W30"
"Age<18",32964,22255,2794090,498821,"Lithuania","LT",0,17,18,"2021-W30"
"Age18_24",106346,81064,2794090,209209,"Lithuania","LT",18,24,7,"2021-W30"
"Age25_49",508533,388288,2794090,914337,"Lithuania","LT",25,49,25,"2021-W30"
"Age50_59",255315,205512,2794090,419039,"Lithuania","LT",50,59,10,"2021-W30"
"Age60_69",249830,220937,2794090,351248,"Lithuania","LT",60,69,10,"2021-W30"
"Age70_79",170090,159600,2794090,236890,"Lithuania","LT",70,79,10,"2021-W30"
"Age80+",92009,86352,2794090,164546,"Lithuania","LT",80,100,21,"2021-W30"
"Age<18",0,0,626108,119539,"Luxembourg","LU",0,17,18,"2021-W30"
"Age18_24",28968,12152,626108,52409,"Luxembourg","LU",18,24,7,"2021-W30"
"Age25_49",157852,129494,626108,239349,"Luxembourg","LU",25,49,25,"2021-W30"
"Age50_59",71621,62892,626108,89549,"Luxembourg","LU",50,59,10,"2021-W30"
"Age60_69",51528,47934,626108,61985,"Luxembourg","LU",60,69,10,"2021-W30"
"Age70_79",32974,32048,626108,38352,"Luxembourg","LU",70,79,10,"2021-W30"
"Age80+",21425,20856,626108,24925,"Luxembourg","LU",80,100,21,"2021-W30"
"Age<18",25889,18987,1907675,359457,"Latvia","LV",0,17,18,"2021-W30"
"Age18_24",54532,40476,1907675,119249,"Latvia","LV",18,24,7,"2021-W30"
"Age25_49",280521,217627,1907675,639712,"Latvia","LV",25,49,25,"2021-W30"
"Age50_59",120701,93530,1907675,265997,"Latvia","LV",50,59,10,"2021-W30"
"Age60_69",119417,99145,1907675,241651,"Latvia","LV",60,69,10,"2021-W30"
"Age70_79",85286,74875,1907675,170557,"Latvia","LV",70,79,10,"2021-W30"
"Age80+",44093,38391,1907675,111052,"Latvia","LV",80,100,21,"2021-W30"
"Age<18",14603,8173,514564,81948,"Malta","MT",0,17,18,"2021-W30"
"Age18_24",32995,28181,514564,42136,"Malta","MT",18,24,7,"2021-W30"
"Age25_49",173886,159863,514564,205154,"Malta","MT",25,49,25,"2021-W30"
"Age50_59",57290,51617,514564,59168,"Malta","MT",50,59,10,"2021-W30"
"Age60_69",59955,59253,514564,59551,"Malta","MT",60,69,10,"2021-W30"
"Age70_79",47990,45109,514564,44918,"Malta","MT",70,79,10,"2021-W30"
"Age80+",21851,20907,514564,21689,"Malta","MT",80,100,21,"2021-W30"
"Age<18",21467,1189,5367580,1118608,"Norway","NO",0,17,18,"2021-W30"
"Age18_24",351041,50034,5367580,470970,"Norway","NO",18,24,7,"2021-W30"
"Age25_49",1295648,293531,5367580,1825133,"Norway","NO",25,49,25,"2021-W30"
"Age50_59",642457,260915,5367580,703830,"Norway","NO",50,59,10,"2021-W30"
"Age60_69",544517,428375,5367580,582495,"Norway","NO",60,69,10,"2021-W30"
"Age70_79",424541,420117,5367580,435834,"Norway","NO",70,79,10,"2021-W30"
"Age80+",241006,208548,5367580,230710,"Norway","NO",80,100,21,"2021-W30"
"Age<18",0,0,37958138,6913237,"Poland","PL",0,17,18,"2021-W30"
"Age18_24",1160509,896782,37958138,2754264,"Poland","PL",18,24,7,"2021-W30"
"Age25_49",6813329,5579635,37958138,14035724,"Poland","PL",25,49,25,"2021-W30"
"Age50_59",2779625,2480065,37958138,4606379,"Poland","PL",50,59,10,"2021-W30"
"Age60_69",3619316,3391640,37958138,5179612,"Poland","PL",60,69,10,"2021-W30"
"Age70_79",2283407,2227579,37958138,2783163,"Poland","PL",70,79,10,"2021-W30"
"Age80+",1058835,1030083,37958138,1685759,"Poland","PL",80,100,21,"2021-W30"
"Age<18",5781,3115,10295909,1717050,"Portugal","PT",0,17,18,"2021-W30"
"Age18_24",163626,48768,10295909,775701,"Portugal","PT",18,24,7,"2021-W30"
"Age25_49",2549175,1365672,10295909,3360653,"Portugal","PT",25,49,25,"2021-W30"
"Age50_59",1384397,1071940,10295909,1485319,"Portugal","PT",50,59,10,"2021-W30"
"Age60_69",1296918,1133881,10295909,1299674,"Portugal","PT",60,69,10,"2021-W30"
"Age70_79",1017104,953631,10295909,981649,"Portugal","PT",70,79,10,"2021-W30"
"Age80+",681917,649799,10295909,675863,"Portugal","PT",80,100,21,"2021-W30"
"Age<18",71829,63314,19328838,3644619,"Romania","RO",0,17,18,"2021-W30"
"Age18_24",347238,291036,19328838,1414236,"Romania","RO",18,24,7,"2021-W30"
"Age25_49",1978328,1692538,19328838,6769359,"Romania","RO",25,49,25,"2021-W30"
"Age50_59",921615,811773,19328838,2541550,"Romania","RO",50,59,10,"2021-W30"
"Age60_69",951681,870774,19328838,2499205,"Romania","RO",60,69,10,"2021-W30"
"Age70_79",555576,512686,19328838,1531033,"Romania","RO",70,79,10,"2021-W30"
"Age80+",181598,165782,19328838,928836,"Romania","RO",80,100,21,"2021-W30"
"Age<18",0,0,10327589,2180508,"Sweden","SE",0,17,18,"2021-W30"
"Age18_24",453622,86012,10327589,810921,"Sweden","SE",18,24,7,"2021-W30"
"Age25_49",2365815,878666,10327589,3404540,"Sweden","SE",25,49,25,"2021-W30"
"Age50_59",1125988,962791,10327589,1297863,"Sweden","SE",50,59,10,"2021-W30"
"Age60_69",1002397,955328,10327589,1108438,"Sweden","SE",60,69,10,"2021-W30"
"Age70_79",947359,917529,10327589,989013,"Sweden","SE",70,79,10,"2021-W30"
"Age80+",507923,487556,10327589,536306,"Sweden","SE",80,100,21,"2021-W30"
"Age<18",14076,7990,2095861,371395,"Slovenia","SI",0,17,18,"2021-W30"
"Age18_24",49495,32554,2095861,141225,"Slovenia","SI",18,24,7,"2021-W30"
"Age25_49",275117,192347,2095861,711365,"Slovenia","SI",25,49,25,"2021-W30"
"Age50_59",172000,140768,2095861,303125,"Slovenia","SI",50,59,10,"2021-W30"
"Age60_69",186551,166392,2095861,278944,"Slovenia","SI",60,69,10,"2021-W30"
"Age70_79",137160,126351,2095861,175640,"Slovenia","SI",70,79,10,"2021-W30"
"Age80+",80666,73278,2095861,114167,"Slovenia","SI",80,100,21,"2021-W30"
"Age<18",0,0,5457873,1019976,"Slovakia","SK",0,17,18,"2021-W30"
"Age18_24",150374,116302,5457873,398739,"Slovakia","SK",18,24,7,"2021-W30"
"Age25_49",867864,765609,5457873,2069170,"Slovakia","SK",25,49,25,"2021-W30"
"Age50_59",365665,337981,5457873,704900,"Slovakia","SK",50,59,10,"2021-W30"
"Age60_69",426074,408671,5457873,689318,"Slovakia","SK",60,69,10,"2021-W30"
"Age70_79",271524,263985,5457873,391090,"Slovakia","SK",70,79,10,"2021-W30"
"Age80+",95957,91853,5457873,184680,"Slovakia","SK",80,100,21,"2021-W30"
"Age<18",159528,97675,8901064,1542621,"Austria","AT",0,17,18,"2021-W31"
"Age18_24",380821,271521,8901064,696064,"Austria","AT",18,24,7,"2021-W31"
"Age25_49",1844184,1519322,8901064,3006228,"Austria","AT",25,49,25,"2021-W31"
"Age50_59",1025245,919035,8901064,1396889,"Austria","AT",50,59,10,"2021-W31"
"Age60_69",853922,796442,8901064,1016016,"Austria","AT",60,69,10,"2021-W31"
"Age70_79",630367,597291,8901064,769199,"Austria","AT",70,79,10,"2021-W31"
"Age80+",472648,447773,8901064,474047,"Austria","AT",80,100,21,"2021-W31"
"Age<18",459811,117926,11522440,2320244,"Belgium","BE",0,17,18,"2021-W31"
"Age18_24",669980,455746,11522440,930629,"Belgium","BE",18,24,7,"2021-W31"
"Age25_49",2937605,2575218,11522440,3751281,"Belgium","BE",25,49,25,"2021-W31"
"Age50_59",1411983,1252211,11522440,1591660,"Belgium","BE",50,59,10,"2021-W31"
"Age60_69",1249740,1204029,11522440,1347513,"Belgium","BE",60,69,10,"2021-W31"
"Age70_79",883759,859830,11522440,924351,"Belgium","BE",70,79,10,"2021-W31"
"Age80+",594677,563131,11522440,656762,"Belgium","BE",80,100,21,"2021-W31"
"Age<18",4428,2550,6951482,1189680,"Bulgaria","BG",0,17,18,"2021-W31"
"Age18_24",38815,27350,6951482,427191,"Bulgaria","BG",18,24,7,"2021-W31"
"Age25_49",360942,277632,6951482,2402352,"Bulgaria","BG",25,49,25,"2021-W31"
"Age50_59",213013,174394,6951482,953355,"Bulgaria","BG",50,59,10,"2021-W31"
"Age60_69",258147,223914,6951482,938635,"Bulgaria","BG",60,69,10,"2021-W31"
"Age70_79",206367,184032,6951482,701964,"Bulgaria","BG",70,79,10,"2021-W31"
"Age80+",63870,56785,6951482,338305,"Bulgaria","BG",80,100,21,"2021-W31"
"Age<18",0,0,888005,170553,"Cyprus","CY",0,17,18,"2021-W31"
"Age18_24",42683,29846,888005,84850,"Cyprus","CY",18,24,7,"2021-W31"
"Age25_49",233559,192040,888005,330295,"Cyprus","CY",25,49,25,"2021-W31"
"Age50_59",86351,76939,888005,107634,"Cyprus","CY",50,59,10,"2021-W31"
"Age60_69",82517,77761,888005,94714,"Cyprus","CY",60,69,10,"2021-W31"
"Age70_79",63178,60514,888005,66429,"Cyprus","CY",70,79,10,"2021-W31"
"Age80+",32081,30604,888005,33530,"Cyprus","CY",80,100,21,"2021-W31"
"Age<18",180817,52677,10693939,1999465,"Czech Republic","CZ",0,17,18,"2021-W31"
"Age18_24",325906,202518,10693939,671799,"Czech Republic","CZ",18,24,7,"2021-W31"
"Age25_49",2083416,1747315,10693939,3899741,"Czech Republic","CZ",25,49,25,"2021-W31"
"Age50_59",934673,848346,10693939,1339737,"Czech Republic","CZ",50,59,10,"2021-W31"
"Age60_69",990160,909870,10693939,1330494,"Czech Republic","CZ",60,69,10,"2021-W31"
"Age70_79",881222,831652,10693939,1011603,"Czech Republic","CZ",70,79,10,"2021-W31"
"Age80+",364988,346248,10693939,441100,"Czech Republic","CZ",80,100,21,"2021-W31"
"Age<18",0,0,5822763,1156138,"Denmark","DK",0,17,18,"2021-W31"
"Age18_24",397565,296269,5822763,522153,"Denmark","DK",18,24,7,"2021-W31"
"Age25_49",1454286,873594,5822763,1843666,"Denmark","DK",25,49,25,"2021-W31"
"Age50_59",748268,730476,5822763,800444,"Denmark","DK",50,59,10,"2021-W31"
"Age60_69",641610,638005,5822763,663646,"Denmark","DK",60,69,10,"2021-W31"
"Age70_79",562625,560991,5822763,564390,"Denmark","DK",70,79,10,"2021-W31"
"Age80+",274805,275350,5822763,272326,"Denmark","DK",80,100,21,"2021-W31"
"Age<18",25240,9775,1328976,257044,"Estonia","EE",0,17,18,"2021-W31"
"Age18_24",43474,28441,1328976,87626,"Estonia","EE",18,24,7,"2021-W31"
"Age25_49",242565,182548,1328976,460829,"Estonia","EE",25,49,25,"2021-W31"
"Age50_59",108950,92962,1328976,171453,"Estonia","EE",50,59,10,"2021-W31"
"Age60_69",109775,99479,1328976,163237,"Estonia","EE",60,69,10,"2021-W31"
"Age70_79",82214,77876,1328976,111342,"Estonia","EE",70,79,10,"2021-W31"
"Age80+",49730,46709,1328976,77445,"Estonia","EE",80,100,21,"2021-W31"
"Age<18",41105,467,10718565,1854378,"Greece","EL",0,17,18,"2021-W31"
"Age18_24",317902,168660,10718565,782452,"Greece","EL",18,24,7,"2021-W31"
"Age25_49",1968864,1592452,10718565,3497414,"Greece","EL",25,49,25,"2021-W31"
"Age50_59",1051833,965189,10718565,1515472,"Greece","EL",50,59,10,"2021-W31"
"Age60_69",1001237,951326,10718565,1291651,"Greece","EL",60,69,10,"2021-W31"
"Age70_79",812413,789258,10718565,1003958,"Greece","EL",70,79,10,"2021-W31"
"Age80+",555620,535648,10718565,773240,"Greece","EL",80,100,21,"2021-W31"
"Age<18",555201,54743,47332614,8325756,"Spain","ES",0,17,18,"2021-W31"
"Age18_24",1809940,412573,47332614,3303575,"Spain","ES",18,24,7,"2021-W31"
"Age25_49",12563933,8461196,47332614,16481919,"Spain","ES",25,49,25,"2021-W31"
"Age50_59",6491748,5419036,47332614,7035203,"Spain","ES",50,59,10,"2021-W31"
"Age60_69",5180073,4608522,47332614,5350604,"Spain","ES",60,69,10,"2021-W31"
"Age70_79",3923920,3738715,47332614,3984504,"Spain","ES",70,79,10,"2021-W31"
"Age80+",2928340,2868471,47332614,2851053,"Spain","ES",80,100,21,"2021-W31"
"Age<18",86005,3767,5525292,1049057,"Finland","FI",0,17,18,"2021-W31"
"Age18_24",277625,32878,5525292,432594,"Finland","FI",18,24,7,"2021-W31"
"Age25_49",1285099,350813,5525292,1728083,"Finland","FI",25,49,25,"2021-W31"
"Age50_59",621612,413221,5525292,724665,"Finland","FI",50,59,10,"2021-W31"
"Age60_69",645050,551215,5525292,716579,"Finland","FI",60,69,10,"2021-W31"
"Age70_79",556192,529519,5525292,561908,"Finland","FI",70,79,10,"2021-W31"
"Age80+",295617,281768,5525292,312406,"Finland","FI",80,100,21,"2021-W31"
"Age<18",2405271,944888,67320216,14540168,"France","FR",0,17,18,"2021-W31"
"Age18_24",4049903,2376411,67320216,5444270,"France","FR",18,24,7,"2021-W31"
"Age25_49",15293028,10288325,67320216,20684932,"France","FR",25,49,25,"2021-W31"
"Age50_59",7353776,5643431,67320216,8805539,"France","FR",50,59,10,"2021-W31"
"Age60_69",6874697,5767900,67320216,8007585,"France","FR",60,69,10,"2021-W31"
"Age70_79",5375067,4831332,67320216,5692912,"France","FR",70,79,10,"2021-W31"
"Age80+",3459243,3113732,67320216,4144810,"France","FR",80,100,21,"2021-W31"
"Age<18",7499,4538,4058165,697325,"Croatia","HR",0,17,18,"2021-W31"
"Age18_24",78388,57746,4058165,321108,"Croatia","HR",18,24,7,"2021-W31"
"Age25_49",504147,417167,4058165,1319478,"Croatia","HR",25,49,25,"2021-W31"
"Age50_59",307226,270490,4058165,570899,"Croatia","HR",50,59,10,"2021-W31"
"Age60_69",376104,348103,4058165,562891,"Croatia","HR",60,69,10,"2021-W31"
"Age70_79",264895,250994,4058165,364156,"Croatia","HR",70,79,10,"2021-W31"
"Age80+",124950,117736,4058165,222308,"Croatia","HR",80,100,21,"2021-W31"
"Age<18",219729,193465,9769526,1709048,"Hungary","HU",0,17,18,"2021-W31"
"Age18_24",355484,314826,9769526,741094,"Hungary","HU",18,24,7,"2021-W31"
"Age25_49",2104349,1930609,9769526,3490565,"Hungary","HU",25,49,25,"2021-W31"
"Age50_59",870821,818697,9769526,1235206,"Hungary","HU",50,59,10,"2021-W31"
"Age60_69",1001493,959666,9769526,1295058,"Hungary","HU",60,69,10,"2021-W31"
"Age70_79",738115,716774,9769526,859765,"Hungary","HU",70,79,10,"2021-W31"
"Age80+",328405,317351,9769526,438790,"Hungary","HU",80,100,21,"2021-W31"
"Age<18",74001,8809,4964440,1201635,"Ireland","IE",0,17,18,"2021-W31"
"Age18_24",322003,97793,4964440,433572,"Ireland","IE",18,24,7,"2021-W31"
"Age25_49",1459855,1127212,4964440,1749671,"Ireland","IE",25,49,25,"2021-W31"
"Age50_59",588626,506547,4964440,606007,"Ireland","IE",50,59,10,"2021-W31"
"Age60_69",477331,460677,4964440,480682,"Ireland","IE",60,69,10,"2021-W31"
"Age70_79",342999,338785,4964440,322167,"Ireland","IE",70,79,10,"2021-W31"
"Age80+",182065,177258,4964440,170706,"Ireland","IE",80,100,21,"2021-W31"
"Age<18",0,0,364134,81364,"Iceland","IS",0,17,18,"2021-W31"
"Age18_24",29926,15274,364134,34868,"Iceland","IS",18,24,7,"2021-W31"
"Age25_49",112135,70502,364134,131004,"Iceland","IS",25,49,25,"2021-W31"
"Age50_59",41705,34873,364134,43992,"Iceland","IS",50,59,10,"2021-W31"
"Age60_69",37422,34590,364134,37414,"Iceland","IS",60,69,10,"2021-W31"
"Age70_79",24079,23673,364134,22890,"Iceland","IS",70,79,10,"2021-W31"
"Age80+",12618,12508,364134,12602,"Iceland","IS",80,100,21,"2021-W31"
"Age<18",1125815,500606,59641488,9433159,"Italy","IT",0,17,18,"2021-W31"
"Age18_24",2717183,1644717,59641488,4121339,"Italy","IT",18,24,7,"2021-W31"
"Age25_49",12301400,9186008,59641488,18920355,"Italy","IT",25,49,25,"2021-W31"
"Age50_59",7393589,6229664,59641488,9414195,"Italy","IT",50,59,10,"2021-W31"
"Age60_69",6342204,5404074,59641488,7364364,"Italy","IT",60,69,10,"2021-W31"
"Age70_79",5362422,4916390,59641488,5968373,"Italy","IT",70,79,10,"2021-W31"
"Age80+",4254433,4040839,59641488,4419703,"Italy","IT",80,100,21,"2021-W31"
"Age<18",38840,24478,2794090,498821,"Lithuania","LT",0,17,18,"2021-W31"
"Age18_24",113793,83987,2794090,209209,"Lithuania","LT",18,24,7,"2021-W31"
"Age25_49",542665,401129,2794090,914337,"Lithuania","LT",25,49,25,"2021-W31"
"Age50_59",269698,209898,2794090,419039,"Lithuania","LT",50,59,10,"2021-W31"
"Age60_69",258092,223482,2794090,351248,"Lithuania","LT",60,69,10,"2021-W31"
"Age70_79",173036,160216,2794090,236890,"Lithuania","LT",70,79,10,"2021-W31"
"Age80+",93384,86674,2794090,164546,"Lithuania","LT",80,100,21,"2021-W31"
"Age<18",0,0,626108,119539,"Luxembourg","LU",0,17,18,"2021-W31"
"Age18_24",29489,19045,626108,52409,"Luxembourg","LU",18,24,7,"2021-W31"
"Age25_49",159489,133944,626108,239349,"Luxembourg","LU",25,49,25,"2021-W31"
"Age50_59",71992,63184,626108,89549,"Luxembourg","LU",50,59,10,"2021-W31"
"Age60_69",51709,48081,626108,61985,"Luxembourg","LU",60,69,10,"2021-W31"
"Age70_79",33064,32126,626108,38352,"Luxembourg","LU",70,79,10,"2021-W31"
"Age80+",21472,20886,626108,24925,"Luxembourg","LU",80,100,21,"2021-W31"
"Age<18",27695,20891,1907675,359457,"Latvia","LV",0,17,18,"2021-W31"
"Age18_24",56372,41806,1907675,119249,"Latvia","LV",18,24,7,"2021-W31"
"Age25_49",288062,221745,1907675,639712,"Latvia","LV",25,49,25,"2021-W31"
"Age50_59",124158,95342,1907675,265997,"Latvia","LV",50,59,10,"2021-W31"
"Age60_69",122030,100845,1907675,241651,"Latvia","LV",60,69,10,"2021-W31"
"Age70_79",86442,75583,1907675,170557,"Latvia","LV",70,79,10,"2021-W31"
"Age80+",44706,38657,1907675,111052,"Latvia","LV",80,100,21,"2021-W31"
"Age<18",15001,12365,514564,81948,"Malta","MT",0,17,18,"2021-W31"
"Age18_24",33623,29286,514564,42136,"Malta","MT",18,24,7,"2021-W31"
"Age25_49",177018,162233,514564,205154,"Malta","MT",25,49,25,"2021-W31"
"Age50_59",57456,51951,514564,59168,"Malta","MT",50,59,10,"2021-W31"
"Age60_69",60000,59348,514564,59551,"Malta","MT",60,69,10,"2021-W31"
"Age70_79",48010,45145,514564,44918,"Malta","MT",70,79,10,"2021-W31"
"Age80+",21866,20957,514564,21689,"Malta","MT",80,100,21,"2021-W31"
"Age<18",23055,1889,5367580,1118608,"Norway","NO",0,17,18,"2021-W31"
"Age18_24",368344,69037,5367580,470970,"Norway","NO",18,24,7,"2021-W31"
"Age25_49",1382763,344204,5367580,1825133,"Norway","NO",25,49,25,"2021-W31"
"Age50_59",646593,307069,5367580,703830,"Norway","NO",50,59,10,"2021-W31"
"Age60_69",545919,451019,5367580,582495,"Norway","NO",60,69,10,"2021-W31"
"Age70_79",424955,420808,5367580,435834,"Norway","NO",70,79,10,"2021-W31"
"Age80+",241193,208756,5367580,230710,"Norway","NO",80,100,21,"2021-W31"
"Age<18",0,0,37958138,6913237,"Poland","PL",0,17,18,"2021-W31"
"Age18_24",1189070,924729,37958138,2754264,"Poland","PL",18,24,7,"2021-W31"
"Age25_49",6943115,5699892,37958138,14035724,"Poland","PL",25,49,25,"2021-W31"
"Age50_59",2812509,2515940,37958138,4606379,"Poland","PL",50,59,10,"2021-W31"
"Age60_69",3642796,3423683,37958138,5179612,"Poland","PL",60,69,10,"2021-W31"
"Age70_79",2292343,2240149,37958138,2783163,"Poland","PL",70,79,10,"2021-W31"
"Age80+",1062886,1035160,37958138,1685759,"Poland","PL",80,100,21,"2021-W31"
"Age<18",10397,3288,10295909,1717050,"Portugal","PT",0,17,18,"2021-W31"
"Age18_24",265141,57081,10295909,775701,"Portugal","PT",18,24,7,"2021-W31"
"Age25_49",2653243,1695853,10295909,3360653,"Portugal","PT",25,49,25,"2021-W31"
"Age50_59",1401889,1102247,10295909,1485319,"Portugal","PT",50,59,10,"2021-W31"
"Age60_69",1306645,1147743,10295909,1299674,"Portugal","PT",60,69,10,"2021-W31"
"Age70_79",1022429,958599,10295909,981649,"Portugal","PT",70,79,10,"2021-W31"
"Age80+",684829,651463,10295909,675863,"Portugal","PT",80,100,21,"2021-W31"
"Age<18",74575,66056,19328838,3644619,"Romania","RO",0,17,18,"2021-W31"
"Age18_24",354054,294023,19328838,1414236,"Romania","RO",18,24,7,"2021-W31"
"Age25_49",2011611,1703615,19328838,6769359,"Romania","RO",25,49,25,"2021-W31"
"Age50_59",932506,815797,19328838,2541550,"Romania","RO",50,59,10,"2021-W31"
"Age60_69",957931,874235,19328838,2499205,"Romania","RO",60,69,10,"2021-W31"
"Age70_79",558364,514511,19328838,1531033,"Romania","RO",70,79,10,"2021-W31"
"Age80+",182664,166517,19328838,928836,"Romania","RO",80,100,21,"2021-W31"
"Age<18",0,0,10327589,2180508,"Sweden","SE",0,17,18,"2021-W31"
"Age18_24",478687,95683,10327589,810921,"Sweden","SE",18,24,7,"2021-W31"
"Age25_49",2420382,1099144,10327589,3404540,"Sweden","SE",25,49,25,"2021-W31"
"Age50_59",1131186,1014115,10327589,1297863,"Sweden","SE",50,59,10,"2021-W31"
