"TargetGroup","FirstDose","SecondDose","DoseAdditional1","Population","Denominator","Country","ReportingCountry","minAge","maxAge","ageWidth","YearWeekISO"
"Age<18",0,0,0,888005,0,"Cyprus","CY",0,17,18,"2021-W09"
"Age18_24",404,141,0,888005,84850,"Cyprus","CY",18,24,7,"2021-W09"
"Age25_49",4622,3449,0,888005,330295,"Cyprus","CY",25,49,25,"2021-W09"
"Age50_59",2210,1716,0,888005,107634,"Cyprus","CY",50,59,10,"2021-W09"
"Age60_69",2755,1466,0,888005,94714,"Cyprus","CY",60,69,10,"2021-W09"
"Age70_79",32608,1667,0,888005,66429,"Cyprus","CY",70,79,10,"2021-W09"
"Age80+",25073,20091,0,888005,33530,"Cyprus","CY",80,100,21,"2021-W09"
"Age10_14",2,1,0,10693939,577984,"Czech Republic","CZ",10,14,5,"2021-W09"
"Age15_17",157,63,0,10693939,289263,"Czech Republic","CZ",15,17,3,"2021-W09"
"Age18_24",8776,4925,0,10693939,671799,"Czech Republic","CZ",18,24,7,"2021-W09"
"Age25_49",134936,78807,0,10693939,3899741,"Czech Republic","CZ",25,49,25,"2021-W09"
"Age50_59",76277,40087,0,10693939,1339737,"Czech Republic","CZ",50,59,10,"2021-W09"
"Age60_69",58988,27590,0,10693939,1330494,"Czech Republic","CZ",60,69,10,"2021-W09"
"Age70_79",74015,16779,0,10693939,1011603,"Czech Republic","CZ",70,79,10,"2021-W09"
"Age80+",235336,100487,0,10693939,441100,"Czech Republic","CZ",80,100,21,"2021-W09"
"Age0_4",1,0,0,5822763,307888,"Denmark","DK",0,4,5,"2021-W09"
"Age10_14",6,0,0,5822763,338629,"Denmark","DK",10,14,5,"2021-W09"
"Age15_17",201,57,0,5822763,203020,"Denmark","DK",15,17,3,"2021-W09"
"Age18_24",16355,4052,0,5822763,522153,"Denmark","DK",18,24,7,"2021-W09"
"Age25_49",140456,53757,5,5822763,1843666,"Denmark","DK",25,49,25,"2021-W09"
"Age5_9",1,0,0,5822763,306601,"Denmark","DK",5,9,5,"2021-W09"
"Age50_59",83751,31881,2,5822763,800444,"Denmark","DK",50,59,10,"2021-W09"
"Age60_69",75922,28515,2,5822763,663646,"Denmark","DK",60,69,10,"2021-W09"
"Age70_79",61509,21291,3,5822763,564390,"Denmark","DK",70,79,10,"2021-W09"
"Age80+",138496,51748,3,5822763,272326,"Denmark","DK",80,100,21,"2021-W09"
"Age<18",0,0,0,1328976,0,"Estonia","EE",0,17,18,"2021-W09"
"Age18_24",3439,1648,0,1328976,87626,"Estonia","EE",18,24,7,"2021-W09"
"Age25_49",29584,12710,4,1328976,460829,"Estonia","EE",25,49,25,"2021-W09"
"Age50_59",18982,7620,4,1328976,171453,"Estonia","EE",50,59,10,"2021-W09"
"Age60_69",18467,6851,3,1328976,163237,"Estonia","EE",60,69,10,"2021-W09"
"Age70_79",10650,5097,3,1328976,111342,"Estonia","EE",70,79,10,"2021-W09"
"Age80+",20987,10494,4,1328976,77445,"Estonia","EE",80,100,21,"2021-W09"
"Age0_4",0,0,0,10718565,461955,"Greece","EL",0,4,5,"2021-W09"
"Age10_14",0,0,0,10718565,553606,"Greece","EL",10,14,5,"2021-W09"
"Age15_17",7,1,0,10718565,326859,"Greece","EL",15,17,3,"2021-W09"
"Age18_24",3799,1935,0,10718565,782452,"Greece","EL",18,24,7,"2021-W09"
"Age25_49",101116,76094,0,10718565,3497414,"Greece","EL",25,49,25,"2021-W09"
"Age5_9",1,1,0,10718565,511958,"Greece","EL",5,9,5,"2021-W09"
"Age50_59",53671,44132,0,10718565,1515472,"Greece","EL",50,59,10,"2021-W09"
"Age60_69",166314,18063,0,10718565,1291651,"Greece","EL",60,69,10,"2021-W09"
"Age70_79",78077,5469,0,10718565,1003958,"Greece","EL",70,79,10,"2021-W09"
"Age80+",326931,222697,0,10718565,773240,"Greece","EL",80,100,21,"2021-W09"
"Age0_4",24,7,0,47332614,2011885,"Spain","ES",0,4,5,"2021-W09"
"Age10_14",111,20,0,47332614,2535060,"Spain","ES",10,14,5,"2021-W09"
"Age15_17",955,280,3,47332614,1448603,"Spain","ES",15,17,3,"2021-W09"
"Age18_24",106907,45098,308,47332614,3303575,"Spain","ES",18,24,7,"2021-W09"
"Age25_49",1274275,582870,3740,47332614,16481919,"Spain","ES",25,49,25,"2021-W09"
"Age5_9",47,10,0,47332614,2330208,"Spain","ES",5,9,5,"2021-W09"
"Age50_59",558071,313183,1042,47332614,7035203,"Spain","ES",50,59,10,"2021-W09"
"Age60_69",263160,177853,335,47332614,5350604,"Spain","ES",60,69,10,"2021-W09"
"Age70_79",106488,53875,9,47332614,3984504,"Spain","ES",70,79,10,"2021-W09"
"Age80+",1114426,247557,17,47332614,2851053,"Spain","ES",80,100,21,"2021-W09"
"Age0_4",0,0,0,5525292,255924,"Finland","FI",0,4,5,"2021-W09"
"Age10_14",0,0,0,5525292,308825,"Finland","FI",10,14,5,"2021-W09"
"Age15_17",258,56,0,5525292,178021,"Finland","FI",15,17,3,"2021-W09"
"Age18_24",8122,2633,0,5525292,432594,"Finland","FI",18,24,7,"2021-W09"
"Age25_49",74346,34341,0,5525292,1728083,"Finland","FI",25,49,25,"2021-W09"
"Age5_9",0,0,0,5525292,306287,"Finland","FI",5,9,5,"2021-W09"
"Age50_59",53450,16267,0,5525292,724665,"Finland","FI",50,59,10,"2021-W09"
"Age60_69",77567,8662,0,5525292,716579,"Finland","FI",60,69,10,"2021-W09"
"Age70_79",68089,4478,0,5525292,561908,"Finland","FI",70,79,10,"2021-W09"
"Age80+",211911,19126,0,5525292,312406,"Finland","FI",80,100,21,"2021-W09"
"Age<18",1570,248,0,67320216,14540168,"France","FR",0,17,18,"2021-W09"
"Age18_24",50528,9855,0,67320216,5444270,"France","FR",18,24,7,"2021-W09"
"Age25_49",509256,190182,0,67320216,20684932,"France","FR",25,49,25,"2021-W09"
"Age50_59",627908,293512,0,67320216,8805539,"France","FR",50,59,10,"2021-W09"
"Age60_69",552810,194340,0,67320216,8007585,"France","FR",60,69,10,"2021-W09"
"Age70_79",1036159,501733,0,67320216,5692912,"France","FR",70,79,10,"2021-W09"
"Age80+",1337192,745181,0,67320216,4144810,"France","FR",80,100,21,"2021-W09"
"Age0_4",1,0,0,4058165,182408,"Croatia","HR",0,4,5,"2021-W09"
"Age10_14",7,5,0,4058165,202389,"Croatia","HR",10,14,5,"2021-W09"
"Age15_17",73,28,0,4058165,115854,"Croatia","HR",15,17,3,"2021-W09"
"Age18_24",2506,1298,0,4058165,321108,"Croatia","HR",18,24,7,"2021-W09"
"Age25_49",37839,22317,1,4058165,1319478,"Croatia","HR",25,49,25,"2021-W09"
"Age5_9",1,1,0,4058165,196674,"Croatia","HR",5,9,5,"2021-W09"
"Age50_59",28419,14614,0,4058165,570899,"Croatia","HR",50,59,10,"2021-W09"
"Age60_69",41077,11038,0,4058165,562891,"Croatia","HR",60,69,10,"2021-W09"
"Age70_79",60680,8439,0,4058165,364156,"Croatia","HR",70,79,10,"2021-W09"
"Age80+",62739,12350,0,4058165,222308,"Croatia","HR",80,100,21,"2021-W09"
"Age<18",0,0,0,9769526,0,"Hungary","HU",0,17,18,"2021-W09"
"Age18_24",17409,12405,0,9769526,741094,"Hungary","HU",18,24,7,"2021-W09"
"Age25_49",147902,95079,0,9769526,3490565,"Hungary","HU",25,49,25,"2021-W09"
"Age50_59",142571,54436,0,9769526,1235206,"Hungary","HU",50,59,10,"2021-W09"
"Age60_69",226450,37708,0,9769526,1295058,"Hungary","HU",60,69,10,"2021-W09"
"Age70_79",288898,27329,0,9769526,859765,"Hungary","HU",70,79,10,"2021-W09"
"Age80+",193950,80487,0,9769526,438790,"Hungary","HU",80,100,21,"2021-W09"
"Age0_4",1,0,0,4964440,311481,"Ireland","IE",0,4,5,"2021-W09"
"Age10_14",7,9,0,4964440,348422,"Ireland","IE",10,14,5,"2021-W09"
"Age15_17",64,40,6,4964440,195570,"Ireland","IE",15,17,3,"2021-W09"
"Age18_24",17661,7864,38,4964440,433572,"Ireland","IE",18,24,7,"2021-W09"
"Age25_49",143346,79217,84,4964440,1749671,"Ireland","IE",25,49,25,"2021-W09"
"Age5_9",4,1,0,4964440,346162,"Ireland","IE",5,9,5,"2021-W09"
"Age50_59",61095,32845,28,4964440,606007,"Ireland","IE",50,59,10,"2021-W09"
"Age60_69",34625,17507,13,4964440,480682,"Ireland","IE",60,69,10,"2021-W09"
"Age70_79",23201,7029,10,4964440,322167,"Ireland","IE",70,79,10,"2021-W09"
"Age80+",114707,16904,9,4964440,170706,"Ireland","IE",80,100,21,"2021-W09"
"Age0_4",0,0,0,364134,21362,"Iceland","IS",0,4,5,"2021-W09"
"Age10_14",1,0,0,364134,23630,"Iceland","IS",10,14,5,"2021-W09"
"Age15_17",17,11,0,364134,13145,"Iceland","IS",15,17,3,"2021-W09"
"Age18_24",1905,245,0,364134,34868,"Iceland","IS",18,24,7,"2021-W09"
"Age25_49",7939,3092,0,364134,131004,"Iceland","IS",25,49,25,"2021-W09"
"Age5_9",0,0,0,364134,23227,"Iceland","IS",5,9,5,"2021-W09"
"Age50_59",3050,1091,0,364134,43992,"Iceland","IS",50,59,10,"2021-W09"
"Age60_69",2797,1235,0,364134,37414,"Iceland","IS",60,69,10,"2021-W09"
"Age70_79",1916,1448,0,364134,22890,"Iceland","IS",70,79,10,"2021-W09"
"Age80+",11815,5614,0,364134,12602,"Iceland","IS",80,100,21,"2021-W09"
"Age<18",510,230,0,59641488,9433159,"Italy","IT",0,17,18,"2021-W09"
"Age18_24",97214,57251,0,59641488,4121339,"Italy","IT",18,24,7,"2021-W09"
"Age25_49",1226822,681701,0,59641488,18920355,"Italy","IT",25,49,25,"2021-W09"
"Age50_59",754868,410942,0,59641488,9414195,"Italy","IT",50,59,10,"2021-W09"
"Age60_69",425725,259531,0,59641488,7364364,"Italy","IT",60,69,10,"2021-W09"
"Age70_79",116868,68254,0,59641488,5968373,"Italy","IT",70,79,10,"2021-W09"
"Age80+",1251729,200239,0,59641488,4419703,"Italy","IT",80,100,21,"2021-W09"
"Age0_4",0,0,0,2794090,145590,"Lithuania","LT",0,4,5,"2021-W09"
"Age10_14",1,0,0,2794090,132642,"Lithuania","LT",10,14,5,"2021-W09"
"Age15_17",189,154,0,2794090,76077,"Lithuania","LT",15,17,3,"2021-W09"
"Age18_24",3959,2806,0,2794090,209209,"Lithuania","LT",18,24,7,"2021-W09"
"Age25_49",44944,30303,0,2794090,914337,"Lithuania","LT",25,49,25,"2021-W09"
"Age5_9",0,0,0,2794090,144512,"Lithuania","LT",5,9,5,"2021-W09"
"Age50_59",35391,24232,0,2794090,419039,"Lithuania","LT",50,59,10,"2021-W09"
"Age60_69",31941,18298,0,2794090,351248,"Lithuania","LT",60,69,10,"2021-W09"
"Age70_79",43040,3847,0,2794090,236890,"Lithuania","LT",70,79,10,"2021-W09"
"Age80+",52955,5376,0,2794090,164546,"Lithuania","LT",80,100,21,"2021-W09"
"Age10_14",0,0,0,626108,33101,"Luxembourg","LU",10,14,5,"2021-W09"
"Age15_17",9,2,0,626108,19462,"Luxembourg","LU",15,17,3,"2021-W09"
"Age18_24",802,273,0,626108,52409,"Luxembourg","LU",18,24,7,"2021-W09"
"Age25_49",8006,4095,1,626108,239349,"Luxembourg","LU",25,49,25,"2021-W09"
"Age5_9",0,0,0,626108,33994,"Luxembourg","LU",5,9,5,"2021-W09"
"Age50_59",3684,1995,0,626108,89549,"Luxembourg","LU",50,59,10,"2021-W09"
"Age60_69",2264,751,1,626108,61985,"Luxembourg","LU",60,69,10,"2021-W09"
"Age70_79",984,490,0,626108,38352,"Luxembourg","LU",70,79,10,"2021-W09"
"Age80+",9389,2328,0,626108,24925,"Luxembourg","LU",80,100,21,"2021-W09"
"Age10_14",0,0,0,1907675,102501,"Latvia","LV",10,14,5,"2021-W09"
"Age15_17",9,4,0,1907675,54269,"Latvia","LV",15,17,3,"2021-W09"
"Age18_24",1953,934,0,1907675,119249,"Latvia","LV",18,24,7,"2021-W09"
"Age25_49",14494,8369,0,1907675,639712,"Latvia","LV",25,49,25,"2021-W09"
"Age50_59",8910,4644,0,1907675,265997,"Latvia","LV",50,59,10,"2021-W09"
"Age60_69",8410,3416,0,1907675,241651,"Latvia","LV",60,69,10,"2021-W09"
"Age70_79",20076,713,0,1907675,170557,"Latvia","LV",70,79,10,"2021-W09"
"Age80+",11105,100,0,1907675,111052,"Latvia","LV",80,100,21,"2021-W09"
"Age<18",67,3,0,514564,81948,"Malta","MT",0,17,18,"2021-W09"
"Age18_24",3844,899,0,514564,42136,"Malta","MT",18,24,7,"2021-W09"
"Age25_49",35494,9512,0,514564,205154,"Malta","MT",25,49,25,"2021-W09"
"Age50_59",12619,4541,0,514564,59168,"Malta","MT",50,59,10,"2021-W09"
"Age60_69",9174,2195,0,514564,59551,"Malta","MT",60,69,10,"2021-W09"
"Age70_79",6234,1372,0,514564,44918,"Malta","MT",70,79,10,"2021-W09"
"Age80+",17835,13900,0,514564,21689,"Malta","MT",80,100,21,"2021-W09"
"Age<18",130,20,0,5367580,1118608,"Norway","NO",0,17,18,"2021-W09"
"Age18_24",14467,3145,0,5367580,470970,"Norway","NO",18,24,7,"2021-W09"
"Age25_49",99499,34835,0,5367580,1825133,"Norway","NO",25,49,25,"2021-W09"
"Age50_59",44527,14876,0,5367580,703830,"Norway","NO",50,59,10,"2021-W09"
"Age60_69",26031,10828,0,5367580,582495,"Norway","NO",60,69,10,"2021-W09"
"Age70_79",45597,23352,0,5367580,435834,"Norway","NO",70,79,10,"2021-W09"
"Age80+",175880,135177,0,5367580,230710,"Norway","NO",80,100,21,"2021-W09"
"Age0_4",3,2,0,37958138,1921497,"Poland","PL",0,4,5,"2021-W09"
"Age10_14",5,3,0,37958138,1998280,"Poland","PL",10,14,5,"2021-W09"
"Age15_17",528,464,0,37958138,1051166,"Poland","PL",15,17,3,"2021-W09"
"Age18_24",67360,55664,0,37958138,2754264,"Poland","PL",18,24,7,"2021-W09"
"Age25_49",675507,368626,2,37958138,14035724,"Poland","PL",25,49,25,"2021-W09"
"Age5_9",0,0,0,37958138,1942294,"Poland","PL",5,9,5,"2021-W09"
"Age50_59",373621,204066,0,37958138,4606379,"Poland","PL",50,59,10,"2021-W09"
"Age60_69",222388,141725,0,37958138,5179612,"Poland","PL",60,69,10,"2021-W09"
"Age70_79",583937,214878,6,37958138,2783163,"Poland","PL",70,79,10,"2021-W09"
"Age80+",661394,462441,5,37958138,1685759,"Poland","PL",80,100,21,"2021-W09"
"Age10_14",7,1,0,10295909,504940,"Portugal","PT",10,14,5,"2021-W09"
"Age15_17",255,152,0,10295909,320065,"Portugal","PT",15,17,3,"2021-W09"
"Age18_24",17175,10474,0,10295909,775701,"Portugal","PT",18,24,7,"2021-W09"
"Age25_49",189976,129358,0,10295909,3360653,"Portugal","PT",25,49,25,"2021-W09"
"Age50_59",121184,56041,0,10295909,1485319,"Portugal","PT",50,59,10,"2021-W09"
"Age60_69",96543,32642,0,10295909,1299674,"Portugal","PT",60,69,10,"2021-W09"
"Age70_79",40965,21213,0,10295909,981649,"Portugal","PT",70,79,10,"2021-W09"
"Age80+",323332,73463,0,10295909,675863,"Portugal","PT",80,100,21,"2021-W09"
"Age15_17",38,5,0,10327589,345687,"Sweden","SE",15,17,3,"2021-W09"
"Age18_24",26312,10382,0,10327589,810921,"Sweden","SE",18,24,7,"2021-W09"
"Age25_49",180996,83459,0,10327589,3404540,"Sweden","SE",25,49,25,"2021-W09"
"Age50_59",104030,52233,0,10327589,1297863,"Sweden","SE",50,59,10,"2021-W09"
"Age60_69",77687,40060,0,10327589,1108438,"Sweden","SE",60,69,10,"2021-W09"
"Age70_79",86674,42747,0,10327589,989013,"Sweden","SE",70,79,10,"2021-W09"
"Age80+",240712,116778,0,10327589,536306,"Sweden","SE",80,100,21,"2021-W09"
"Age<18",32,14,0,2095861,371395,"Slovenia","SI",0,17,18,"2021-W09"
"Age18_24",2484,928,0,2095861,141225,"Slovenia","SI",18,24,7,"2021-W09"
"Age25_49",23583,16794,0,2095861,711365,"Slovenia","SI",25,49,25,"2021-W09"
"Age50_59",16551,9800,0,2095861,303125,"Slovenia","SI",50,59,10,"2021-W09"
"Age60_69",15104,5116,0,2095861,278944,"Slovenia","SI",60,69,10,"2021-W09"
"Age70_79",24842,3326,0,2095861,175640,"Slovenia","SI",70,79,10,"2021-W09"
"Age80+",65159,29758,0,2095861,114167,"Slovenia","SI",80,100,21,"2021-W09"
"Age10_14",3,0,0,5457873,279531,"Slovakia","SK",10,14,5,"2021-W09"
"Age15_17",18,10,0,5457873,156256,"Slovakia","SK",15,17,3,"2021-W09"
"Age18_24",12478,7060,0,5457873,398739,"Slovakia","SK",18,24,7,"2021-W09"
"Age25_49",138504,60904,1,5457873,2069170,"Slovakia","SK",25,49,25,"2021-W09"
"Age50_59",61753,29225,0,5457873,704900,"Slovakia","SK",50,59,10,"2021-W09"
"Age60_69",40439,21558,0,5457873,689318,"Slovakia","SK",60,69,10,"2021-W09"
"Age70_79",53856,28597,0,5457873,391090,"Slovakia","SK",70,79,10,"2021-W09"
"Age80+",56484,33455,0,5457873,184680,"Slovakia","SK",80,100,21,"2021-W09"
"Age0_4",10,2,0,8901064,435835,"Austria","AT",0,4,5,"2021-W10"
"Age10_14",22,8,0,8901064,421998,"Austria","AT",10,14,5,"2021-W10"
"Age15_17",1016,184,0,8901064,259561,"Austria","AT",15,17,3,"2021-W10"
"Age18_24",35918,8778,0,8901064,696064,"Austria","AT",18,24,7,"2021-W10"
"Age25_49",239423,87457,13,8901064,3006228,"Austria","AT",25,49,25,"2021-W10"
"Age5_9",8,1,0,8901064,425227,"Austria","AT",5,9,5,"2021-W10"
"Age50_59",146149,58539,7,8901064,1396889,"Austria","AT",50,59,10,"2021-W10"
"Age60_69",83144,29235,10,8901064,1016016,"Austria","AT",60,69,10,"2021-W10"
"Age70_79",63264,22193,12,8901064,769199,"Austria","AT",70,79,10,"2021-W10"
"Age80+",272956,91259,22,8901064,474047,"Austria","AT",80,100,21,"2021-W10"
"Age<18",2517,1796,0,11522440,2320244,"Belgium","BE",0,17,18,"2021-W10"
"Age18_24",51348,21736,0,11522440,930629,"Belgium","BE",18,24,7,"2021-W10"
"Age25_49",332914,140530,0,11522440,3751281,"Belgium","BE",25,49,25,"2021-W10"
"Age50_59",156760,71351,0,11522440,1591660,"Belgium","BE",50,59,10,"2021-W10"
"Age60_69",85467,42188,0,11522440,1347513,"Belgium","BE",60,69,10,"2021-W10"
"Age70_79",56187,32081,0,11522440,924351,"Belgium","BE",70,79,10,"2021-W10"
"Age80+",136851,111290,0,11522440,656762,"Belgium","BE",80,100,21,"2021-W10"
"Age<18",0,0,0,6951482,0,"Bulgaria","BG",0,17,18,"2021-W10"
"Age18_24",4927,614,0,6951482,427191,"Bulgaria","BG",18,24,7,"2021-W10"
"Age25_49",78855,18759,0,6951482,2402352,"Bulgaria","BG",25,49,25,"2021-W10"
"Age50_59",62008,18325,0,6951482,953355,"Bulgaria","BG",50,59,10,"2021-W10"
"Age60_69",70655,15068,0,6951482,938635,"Bulgaria","BG",60,69,10,"2021-W10"
"Age70_79",49431,4108,0,6951482,701964,"Bulgaria","BG",70,79,10,"2021-W10"
"Age80+",14019,1518,0,6951482,338305,"Bulgaria","BG",80,100,21,"2021-W10"
"Age<18",0,0,0,888005,0,"Cyprus","CY",0,17,18,"2021-W10"
"Age18_24",501,147,0,888005,84850,"Cyprus","CY",18,24,7,"2021-W10"
"Age25_49",5142,3501,0,888005,330295,"Cyprus","CY",25,49,25,"2021-W10"
"Age50_59",2455,1777,0,888005,107634,"Cyprus","CY",50,59,10,"2021-W10"
"Age60_69",8478,1526,0,888005,94714,"Cyprus","CY",60,69,10,"2021-W10"
"Age70_79",45398,2836,0,888005,66429,"Cyprus","CY",70,79,10,"2021-W10"
"Age80+",26230,22815,0,888005,33530,"Cyprus","CY",80,100,21,"2021-W10"
"Age10_14",4,1,0,10693939,577984,"Czech Republic","CZ",10,14,5,"2021-W10"
"Age15_17",210,78,0,10693939,289263,"Czech Republic","CZ",15,17,3,"2021-W10"
"Age18_24",11250,5442,0,10693939,671799,"Czech Republic","CZ",18,24,7,"2021-W10"
"Age25_49",166004,85419,0,10693939,3899741,"Czech Republic","CZ",25,49,25,"2021-W10"
"Age50_59",97820,43782,0,10693939,1339737,"Czech Republic","CZ",50,59,10,"2021-W10"
"Age60_69",75600,30427,0,10693939,1330494,"Czech Republic","CZ",60,69,10,"2021-W10"
"Age70_79",186155,19239,0,10693939,1011603,"Czech Republic","CZ",70,79,10,"2021-W10"
"Age80+",271703,121873,0,10693939,441100,"Czech Republic","CZ",80,100,21,"2021-W10"
"Age0_4",1,0,0,5822763,307888,"Denmark","DK",0,4,5,"2021-W10"
"Age10_14",8,0,0,5822763,338629,"Denmark","DK",10,14,5,"2021-W10"
"Age15_17",247,61,0,5822763,203020,"Denmark","DK",15,17,3,"2021-W10"
"Age18_24",18629,4438,1,5822763,522153,"Denmark","DK",18,24,7,"2021-W10"
"Age25_49",153814,56356,7,5822763,1843666,"Denmark","DK",25,49,25,"2021-W10"
"Age5_9",1,0,0,5822763,306601,"Denmark","DK",5,9,5,"2021-W10"
"Age50_59",91450,33990,4,5822763,800444,"Denmark","DK",50,59,10,"2021-W10"
"Age60_69",83666,31521,4,5822763,663646,"Denmark","DK",60,69,10,"2021-W10"
"Age70_79",69014,25806,7,5822763,564390,"Denmark","DK",70,79,10,"2021-W10"
"Age80+",145154,91755,10,5822763,272326,"Denmark","DK",80,100,21,"2021-W10"
"Age<18",0,0,0,1328976,0,"Estonia","EE",0,17,18,"2021-W10"
"Age18_24",4114,1723,0,1328976,87626,"Estonia","EE",18,24,7,"2021-W10"
"Age25_49",36508,13439,4,1328976,460829,"Estonia","EE",25,49,25,"2021-W10"
"Age50_59",24235,8121,4,1328976,171453,"Estonia","EE",50,59,10,"2021-W10"
"Age60_69",29440,7595,3,1328976,163237,"Estonia","EE",60,69,10,"2021-W10"
"Age70_79",18819,7613,5,1328976,111342,"Estonia","EE",70,79,10,"2021-W10"
"Age80+",25005,14824,6,1328976,77445,"Estonia","EE",80,100,21,"2021-W10"
"Age0_4",0,0,0,10718565,461955,"Greece","EL",0,4,5,"2021-W10"
"Age10_14",0,0,0,10718565,553606,"Greece","EL",10,14,5,"2021-W10"
"Age15_17",7,3,0,10718565,326859,"Greece","EL",15,17,3,"2021-W10"
"Age18_24",4430,2676,0,10718565,782452,"Greece","EL",18,24,7,"2021-W10"
"Age25_49",108919,84058,0,10718565,3497414,"Greece","EL",25,49,25,"2021-W10"
"Age5_9",1,1,0,10718565,511958,"Greece","EL",5,9,5,"2021-W10"
"Age50_59",56461,47313,0,10718565,1515472,"Greece","EL",50,59,10,"2021-W10"
"Age60_69",219537,19590,0,10718565,1291651,"Greece","EL",60,69,10,"2021-W10"
"Age70_79",127556,6258,0,10718565,1003958,"Greece","EL",70,79,10,"2021-W10"
"Age80+",365261,250045,0,10718565,773240,"Greece","EL",80,100,21,"2021-W10"
"Age0_4",33,8,0,47332614,2011885,"Spain","ES",0,4,5,"2021-W10"
"Age10_14",137,31,1,47332614,2535060,"Spain","ES",10,14,5,"2021-W10"
"Age15_17",1050,417,3,47332614,1448603,"Spain","ES",15,17,3,"2021-W10"
"Age18_24",127053,55257,366,47332614,3303575,"Spain","ES",18,24,7,"2021-W10"
"Age25_49",1496548,661335,4109,47332614,16481919,"Spain","ES",25,49,25,"2021-W10"
"Age5_9",70,15,0,47332614,2330208,"Spain","ES",5,9,5,"2021-W10"
"Age50_59",646757,355192,1135,47332614,7035203,"Spain","ES",50,59,10,"2021-W10"
"Age60_69",273035,207923,357,47332614,5350604,"Spain","ES",60,69,10,"2021-W10"
"Age70_79",118979,63005,11,47332614,3984504,"Spain","ES",70,79,10,"2021-W10"
"Age80+",1376720,392212,27,47332614,2851053,"Spain","ES",80,100,21,"2021-W10"
"Age0_4",0,0,0,5525292,255924,"Finland","FI",0,4,5,"2021-W10"
"Age10_14",0,0,0,5525292,308825,"Finland","FI",10,14,5,"2021-W10"
"Age15_17",310,59,0,5525292,178021,"Finland","FI",15,17,3,"2021-W10"
"Age18_24",8907,2649,0,5525292,432594,"Finland","FI",18,24,7,"2021-W10"
"Age25_49",82916,34565,0,5525292,1728083,"Finland","FI",25,49,25,"2021-W10"
"Age5_9",0,0,0,5525292,306287,"Finland","FI",5,9,5,"2021-W10"
"Age50_59",67528,16357,0,5525292,724665,"Finland","FI",50,59,10,"2021-W10"
"Age60_69",99844,8731,0,5525292,716579,"Finland","FI",60,69,10,"2021-W10"
"Age70_79",113201,4526,0,5525292,561908,"Finland","FI",70,79,10,"2021-W10"
"Age80+",242004,19419,0,5525292,312406,"Finland","FI",80,100,21,"2021-W10"
"Age<18",2059,310,0,67320216,14540168,"France","FR",0,17,18,"2021-W10"
"Age18_24",67434,11310,0,67320216,5444270,"France","FR",18,24,7,"2021-W10"
"Age25_49",642661,211903,0,67320216,20684932,"France","FR",25,49,25,"2021-W10"
"Age50_59",812104,313430,0,67320216,8805539,"France","FR",50,59,10,"2021-W10"
"Age60_69",851208,218190,0,67320216,8007585,"France","FR",60,69,10,"2021-W10"
"Age70_79",1423292,604446,0,67320216,5692912,"France","FR",70,79,10,"2021-W10"
"Age80+",1605143,875002,0,67320216,4144810,"France","FR",80,100,21,"2021-W10"
"Age0_4",3,0,0,4058165,182408,"Croatia","HR",0,4,5,"2021-W10"
"Age10_14",7,5,0,4058165,202389,"Croatia","HR",10,14,5,"2021-W10"
"Age15_17",83,33,0,4058165,115854,"Croatia","HR",15,17,3,"2021-W10"
"Age18_24",3201,1533,0,4058165,321108,"Croatia","HR",18,24,7,"2021-W10"
"Age25_49",41914,25014,1,4058165,1319478,"Croatia","HR",25,49,25,"2021-W10"
"Age5_9",2,1,0,4058165,196674,"Croatia","HR",5,9,5,"2021-W10"
"Age50_59",32595,16526,0,4058165,570899,"Croatia","HR",50,59,10,"2021-W10"
"Age60_69",53868,13021,0,4058165,562891,"Croatia","HR",60,69,10,"2021-W10"
"Age70_79",82621,10485,0,4058165,364156,"Croatia","HR",70,79,10,"2021-W10"
"Age80+",72220,15060,0,4058165,222308,"Croatia","HR",80,100,21,"2021-W10"
"Age<18",0,0,0,9769526,0,"Hungary","HU",0,17,18,"2021-W10"
"Age18_24",21621,14119,0,9769526,741094,"Hungary","HU",18,24,7,"2021-W10"
"Age25_49",203352,104549,0,9769526,3490565,"Hungary","HU",25,49,25,"2021-W10"
"Age50_59",193275,71900,0,9769526,1235206,"Hungary","HU",50,59,10,"2021-W10"
"Age60_69",323969,51397,0,9769526,1295058,"Hungary","HU",60,69,10,"2021-W10"
"Age70_79",391566,46110,0,9769526,859765,"Hungary","HU",70,79,10,"2021-W10"
"Age80+",224932,105471,0,9769526,438790,"Hungary","HU",80,100,21,"2021-W10"
"Age0_4",1,0,0,4964440,311481,"Ireland","IE",0,4,5,"2021-W10"
"Age10_14",7,9,0,4964440,348422,"Ireland","IE",10,14,5,"2021-W10"
"Age15_17",75,42,6,4964440,195570,"Ireland","IE",15,17,3,"2021-W10"
"Age18_24",20714,8292,38,4964440,433572,"Ireland","IE",18,24,7,"2021-W10"
"Age25_49",161327,83240,84,4964440,1749671,"Ireland","IE",25,49,25,"2021-W10"
