areaCode,areaName,areaType,date,age,VaccineRegisterPopulationByVaccinationDate,cumPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumPeopleVaccinatedThirdInjectionByVaccinationDate,newPeopleVaccinatedThirdInjectionByVaccinationDate,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,cumVaccinationThirdInjectionUptakeByVaccinationDatePercentage,cumVaccinationCompleteCoverageByVaccinationDatePercentage
E92000001,England,nation,2021-01-23,70_74,2852692.0,4742.0,10.0,331234.0,78565.0,4742.0,10.0,5.0,0.0,11.6,0.2,0.0,0.2
E92000001,England,nation,2021-01-23,75_79,2142723.0,7173.0,11.0,872184.0,154639.0,7173.0,11.0,6.0,0.0,40.7,0.3,0.0,0.3
E92000001,England,nation,2021-01-23,80_84,1420966.0,160464.0,35.0,1111460.0,57551.0,160464.0,35.0,6.0,0.0,78.2,11.3,0.0,11.3
E92000001,England,nation,2021-01-23,85_89,867376.0,111746.0,17.0,701133.0,25315.0,111746.0,17.0,3.0,0.0,80.8,12.9,0.0,12.9
E92000001,England,nation,2021-01-23,90+,477852.0,51202.0,4.0,356321.0,12626.0,51202.0,4.0,0.0,0.0,74.6,10.7,0.0,10.7
E92000001,England,nation,2021-01-22,12_15,2886567.0,1.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-01-22,16_17,1375012.0,53.0,0.0,1684.0,112.0,53.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
E92000001,England,nation,2021-01-22,18_24,5399576.0,4110.0,23.0,127472.0,9911.0,4110.0,23.0,3.0,0.0,2.4,0.1,0.0,0.1
E92000001,England,nation,2021-01-22,25_29,4549150.0,7578.0,36.0,178714.0,11011.0,7578.0,36.0,8.0,0.0,3.9,0.2,0.0,0.2
E92000001,England,nation,2021-01-22,30_34,4847742.0,10024.0,47.0,205405.0,12129.0,10024.0,47.0,17.0,0.0,4.2,0.2,0.0,0.2
E92000001,England,nation,2021-01-22,35_39,4597615.0,10743.0,56.0,208329.0,12384.0,10743.0,56.0,17.0,1.0,4.5,0.2,0.0,0.2
E92000001,England,nation,2021-01-22,40_44,4216641.0,12713.0,62.0,224942.0,13313.0,12713.0,62.0,25.0,0.0,5.3,0.3,0.0,0.3
E92000001,England,nation,2021-01-22,45_49,3999364.0,14972.0,100.0,251189.0,14942.0,14972.0,100.0,14.0,2.0,6.3,0.4,0.0,0.4
E92000001,England,nation,2021-01-22,50_54,4249477.0,17342.0,85.0,295727.0,18563.0,17342.0,85.0,22.0,2.0,7.0,0.4,0.0,0.4
E92000001,England,nation,2021-01-22,55_59,4121523.0,18279.0,118.0,305092.0,19637.0,18279.0,118.0,15.0,1.0,7.4,0.4,0.0,0.4
E92000001,England,nation,2021-01-22,60_64,3507223.0,13916.0,48.0,232798.0,16541.0,13916.0,48.0,14.0,1.0,6.6,0.4,0.0,0.4
E92000001,England,nation,2021-01-22,65_69,2916416.0,6882.0,32.0,128504.0,14403.0,6882.0,32.0,7.0,0.0,4.4,0.2,0.0,0.2
E92000001,England,nation,2021-01-22,70_74,2852692.0,4732.0,18.0,252669.0,60744.0,4732.0,18.0,5.0,0.0,8.9,0.2,0.0,0.2
E92000001,England,nation,2021-01-22,75_79,2142723.0,7162.0,20.0,717545.0,143977.0,7162.0,20.0,6.0,1.0,33.5,0.3,0.0,0.3
E92000001,England,nation,2021-01-22,80_84,1420966.0,160429.0,30.0,1053909.0,63865.0,160429.0,30.0,6.0,0.0,74.2,11.3,0.0,11.3
E92000001,England,nation,2021-01-22,85_89,867376.0,111729.0,16.0,675818.0,31492.0,111729.0,16.0,3.0,0.0,77.9,12.9,0.0,12.9
E92000001,England,nation,2021-01-22,90+,477852.0,51198.0,9.0,343695.0,17970.0,51198.0,9.0,0.0,0.0,71.9,10.7,0.0,10.7
E92000001,England,nation,2021-01-21,12_15,2886567.0,1.0,0.0,28.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-01-21,16_17,1375012.0,53.0,0.0,1572.0,112.0,53.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
E92000001,England,nation,2021-01-21,18_24,5399576.0,4087.0,30.0,117561.0,8679.0,4087.0,30.0,3.0,1.0,2.2,0.1,0.0,0.1
E92000001,England,nation,2021-01-21,25_29,4549150.0,7542.0,64.0,167703.0,10216.0,7542.0,64.0,8.0,0.0,3.7,0.2,0.0,0.2
E92000001,England,nation,2021-01-21,30_34,4847742.0,9977.0,83.0,193276.0,11204.0,9977.0,83.0,17.0,0.0,4.0,0.2,0.0,0.2
E92000001,England,nation,2021-01-21,35_39,4597615.0,10687.0,78.0,195945.0,11508.0,10687.0,78.0,16.0,0.0,4.3,0.2,0.0,0.2
E92000001,England,nation,2021-01-21,40_44,4216641.0,12651.0,103.0,211629.0,12373.0,12651.0,103.0,25.0,1.0,5.0,0.3,0.0,0.3
E92000001,England,nation,2021-01-21,45_49,3999364.0,14872.0,131.0,236247.0,13433.0,14872.0,131.0,12.0,0.0,5.9,0.4,0.0,0.4
E92000001,England,nation,2021-01-21,50_54,4249477.0,17257.0,129.0,277164.0,16166.0,17257.0,129.0,20.0,1.0,6.5,0.4,0.0,0.4
E92000001,England,nation,2021-01-21,55_59,4121523.0,18161.0,152.0,285455.0,17173.0,18161.0,152.0,14.0,0.0,6.9,0.4,0.0,0.4
E92000001,England,nation,2021-01-21,60_64,3507223.0,13868.0,99.0,216257.0,13753.0,13868.0,99.0,13.0,1.0,6.2,0.4,0.0,0.4
E92000001,England,nation,2021-01-21,65_69,2916416.0,6850.0,65.0,114101.0,10994.0,6850.0,65.0,7.0,1.0,3.9,0.2,0.0,0.2
E92000001,England,nation,2021-01-21,70_74,2852692.0,4714.0,37.0,191925.0,37917.0,4714.0,37.0,5.0,0.0,6.7,0.2,0.0,0.2
E92000001,England,nation,2021-01-21,75_79,2142723.0,7142.0,26.0,573568.0,98531.0,7142.0,26.0,5.0,0.0,26.8,0.3,0.0,0.3
E92000001,England,nation,2021-01-21,80_84,1420966.0,160399.0,272.0,990044.0,50397.0,160399.0,272.0,6.0,2.0,69.7,11.3,0.0,11.3
E92000001,England,nation,2021-01-21,85_89,867376.0,111713.0,178.0,644326.0,25286.0,111713.0,178.0,3.0,0.0,74.3,12.9,0.0,12.9
E92000001,England,nation,2021-01-21,90+,477852.0,51189.0,85.0,325725.0,13902.0,51189.0,85.0,0.0,0.0,68.2,10.7,0.0,10.7
E92000001,England,nation,2021-01-20,12_15,2886567.0,1.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-01-20,16_17,1375012.0,53.0,3.0,1460.0,92.0,53.0,3.0,0.0,0.0,0.1,0.0,0.0,0.0
E92000001,England,nation,2021-01-20,18_24,5399576.0,4057.0,36.0,108882.0,8467.0,4057.0,36.0,2.0,0.0,2.0,0.1,0.0,0.1
E92000001,England,nation,2021-01-20,25_29,4549150.0,7478.0,74.0,157487.0,9969.0,7478.0,74.0,8.0,0.0,3.5,0.2,0.0,0.2
E92000001,England,nation,2021-01-20,30_34,4847742.0,9894.0,99.0,182072.0,10775.0,9894.0,99.0,17.0,0.0,3.8,0.2,0.0,0.2
E92000001,England,nation,2021-01-20,35_39,4597615.0,10609.0,86.0,184437.0,10996.0,10609.0,86.0,16.0,0.0,4.0,0.2,0.0,0.2
E92000001,England,nation,2021-01-20,40_44,4216641.0,12548.0,125.0,199256.0,11625.0,12548.0,125.0,24.0,0.0,4.7,0.3,0.0,0.3
E92000001,England,nation,2021-01-20,45_49,3999364.0,14741.0,140.0,222814.0,12747.0,14741.0,140.0,12.0,1.0,5.6,0.4,0.0,0.4
E92000001,England,nation,2021-01-20,50_54,4249477.0,17128.0,156.0,260998.0,15192.0,17128.0,156.0,19.0,0.0,6.1,0.4,0.0,0.4
E92000001,England,nation,2021-01-20,55_59,4121523.0,18009.0,179.0,268282.0,15608.0,18009.0,179.0,14.0,0.0,6.5,0.4,0.0,0.4
E92000001,England,nation,2021-01-20,60_64,3507223.0,13769.0,126.0,202504.0,12385.0,13769.0,126.0,12.0,0.0,5.8,0.4,0.0,0.4
E92000001,England,nation,2021-01-20,65_69,2916416.0,6785.0,77.0,103107.0,7929.0,6785.0,77.0,6.0,0.0,3.5,0.2,0.0,0.2
E92000001,England,nation,2021-01-20,70_74,2852692.0,4677.0,41.0,154008.0,28450.0,4677.0,41.0,5.0,0.0,5.4,0.2,0.0,0.2
E92000001,England,nation,2021-01-20,75_79,2142723.0,7116.0,39.0,475037.0,75481.0,7116.0,39.0,5.0,0.0,22.2,0.3,0.0,0.3
E92000001,England,nation,2021-01-20,80_84,1420966.0,160127.0,224.0,939647.0,52332.0,160127.0,224.0,4.0,1.0,66.1,11.3,0.0,11.3
E92000001,England,nation,2021-01-20,85_89,867376.0,111535.0,157.0,619040.0,27143.0,111535.0,157.0,3.0,0.0,71.4,12.9,0.0,12.9
E92000001,England,nation,2021-01-20,90+,477852.0,51104.0,89.0,311823.0,13107.0,51104.0,89.0,0.0,0.0,65.3,10.7,0.0,10.7
E92000001,England,nation,2021-01-19,12_15,2886567.0,1.0,0.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-01-19,16_17,1375012.0,50.0,0.0,1368.0,93.0,50.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
E92000001,England,nation,2021-01-19,18_24,5399576.0,4021.0,26.0,100415.0,7293.0,4021.0,26.0,2.0,0.0,1.9,0.1,0.0,0.1
E92000001,England,nation,2021-01-19,25_29,4549150.0,7404.0,56.0,147518.0,8775.0,7404.0,56.0,8.0,1.0,3.2,0.2,0.0,0.2
E92000001,England,nation,2021-01-19,30_34,4847742.0,9795.0,74.0,171297.0,9780.0,9795.0,74.0,17.0,1.0,3.5,0.2,0.0,0.2
E92000001,England,nation,2021-01-19,35_39,4597615.0,10523.0,68.0,173441.0,9857.0,10523.0,68.0,16.0,0.0,3.8,0.2,0.0,0.2
E92000001,England,nation,2021-01-19,40_44,4216641.0,12423.0,94.0,187631.0,10564.0,12423.0,94.0,24.0,0.0,4.4,0.3,0.0,0.3
E92000001,England,nation,2021-01-19,45_49,3999364.0,14601.0,124.0,210067.0,11539.0,14601.0,124.0,11.0,1.0,5.3,0.4,0.0,0.4
E92000001,England,nation,2021-01-19,50_54,4249477.0,16972.0,122.0,245806.0,13491.0,16972.0,122.0,19.0,0.0,5.8,0.4,0.0,0.4
E92000001,England,nation,2021-01-19,55_59,4121523.0,17830.0,125.0,252674.0,13974.0,17830.0,125.0,14.0,1.0,6.1,0.4,0.0,0.4
E92000001,England,nation,2021-01-19,60_64,3507223.0,13643.0,111.0,190119.0,10788.0,13643.0,111.0,12.0,0.0,5.4,0.4,0.0,0.4
E92000001,England,nation,2021-01-19,65_69,2916416.0,6708.0,40.0,95178.0,6184.0,6708.0,40.0,6.0,0.0,3.3,0.2,0.0,0.2
E92000001,England,nation,2021-01-19,70_74,2852692.0,4636.0,32.0,125558.0,19505.0,4636.0,32.0,5.0,0.0,4.4,0.2,0.0,0.2
E92000001,England,nation,2021-01-19,75_79,2142723.0,7077.0,55.0,399556.0,64354.0,7077.0,55.0,5.0,0.0,18.6,0.3,0.0,0.3
E92000001,England,nation,2021-01-19,80_84,1420966.0,159903.0,203.0,887315.0,58337.0,159903.0,203.0,3.0,0.0,62.4,11.3,0.0,11.3
E92000001,England,nation,2021-01-19,85_89,867376.0,111378.0,129.0,591897.0,31307.0,111378.0,129.0,3.0,0.0,68.2,12.8,0.0,12.8
E92000001,England,nation,2021-01-19,90+,477852.0,51015.0,53.0,298716.0,14366.0,51015.0,53.0,0.0,0.0,62.5,10.7,0.0,10.7
E92000001,England,nation,2021-01-18,12_15,2886567.0,1.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-01-18,16_17,1375012.0,50.0,0.0,1275.0,47.0,50.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
E92000001,England,nation,2021-01-18,18_24,5399576.0,3995.0,27.0,93122.0,6527.0,3995.0,27.0,2.0,0.0,1.7,0.1,0.0,0.1
E92000001,England,nation,2021-01-18,25_29,4549150.0,7348.0,51.0,138743.0,8079.0,7348.0,51.0,7.0,0.0,3.0,0.2,0.0,0.2
E92000001,England,nation,2021-01-18,30_34,4847742.0,9721.0,73.0,161517.0,8618.0,9721.0,73.0,16.0,1.0,3.3,0.2,0.0,0.2
E92000001,England,nation,2021-01-18,35_39,4597615.0,10455.0,48.0,163584.0,8753.0,10455.0,48.0,16.0,0.0,3.6,0.2,0.0,0.2
E92000001,England,nation,2021-01-18,40_44,4216641.0,12329.0,72.0,177067.0,9173.0,12329.0,72.0,24.0,0.0,4.2,0.3,0.0,0.3
E92000001,England,nation,2021-01-18,45_49,3999364.0,14477.0,84.0,198528.0,10121.0,14477.0,84.0,10.0,0.0,5.0,0.4,0.0,0.4
E92000001,England,nation,2021-01-18,50_54,4249477.0,16850.0,95.0,232315.0,11876.0,16850.0,95.0,19.0,0.0,5.5,0.4,0.0,0.4
E92000001,England,nation,2021-01-18,55_59,4121523.0,17705.0,104.0,238700.0,11947.0,17705.0,104.0,13.0,0.0,5.8,0.4,0.0,0.4
E92000001,England,nation,2021-01-18,60_64,3507223.0,13532.0,67.0,179331.0,8936.0,13532.0,67.0,12.0,0.0,5.1,0.4,0.0,0.4
E92000001,England,nation,2021-01-18,65_69,2916416.0,6668.0,35.0,88994.0,4535.0,6668.0,35.0,6.0,0.0,3.1,0.2,0.0,0.2
E92000001,England,nation,2021-01-18,70_74,2852692.0,4604.0,16.0,106053.0,6413.0,4604.0,16.0,5.0,0.0,3.7,0.2,0.0,0.2
E92000001,England,nation,2021-01-18,75_79,2142723.0,7022.0,14.0,335202.0,14757.0,7022.0,14.0,5.0,0.0,15.6,0.3,0.0,0.3
E92000001,England,nation,2021-01-18,80_84,1420966.0,159700.0,149.0,828978.0,18918.0,159700.0,149.0,3.0,0.0,58.3,11.2,0.0,11.2
E92000001,England,nation,2021-01-18,85_89,867376.0,111249.0,85.0,560590.0,11646.0,111249.0,85.0,3.0,0.0,64.6,12.8,0.0,12.8
E92000001,England,nation,2021-01-18,90+,477852.0,50962.0,40.0,284350.0,7345.0,50962.0,40.0,0.0,0.0,59.5,10.7,0.0,10.7
E92000001,England,nation,2021-01-17,12_15,2886567.0,1.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-01-17,16_17,1375012.0,50.0,0.0,1228.0,62.0,50.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
E92000001,England,nation,2021-01-17,18_24,5399576.0,3968.0,22.0,86595.0,4826.0,3968.0,22.0,2.0,0.0,1.6,0.1,0.0,0.1
E92000001,England,nation,2021-01-17,25_29,4549150.0,7297.0,39.0,130664.0,5619.0,7297.0,39.0,7.0,0.0,2.9,0.2,0.0,0.2
E92000001,England,nation,2021-01-17,30_34,4847742.0,9648.0,64.0,152899.0,6734.0,9648.0,64.0,15.0,0.0,3.2,0.2,0.0,0.2
E92000001,England,nation,2021-01-17,35_39,4597615.0,10407.0,68.0,154831.0,6758.0,10407.0,68.0,16.0,0.0,3.4,0.2,0.0,0.2
E92000001,England,nation,2021-01-17,40_44,4216641.0,12257.0,70.0,167894.0,7194.0,12257.0,70.0,24.0,1.0,4.0,0.3,0.0,0.3
E92000001,England,nation,2021-01-17,45_49,3999364.0,14393.0,85.0,188407.0,7844.0,14393.0,85.0,10.0,0.0,4.7,0.4,0.0,0.4
E92000001,England,nation,2021-01-17,50_54,4249477.0,16755.0,103.0,220439.0,9266.0,16755.0,103.0,19.0,0.0,5.2,0.4,0.0,0.4
E92000001,England,nation,2021-01-17,55_59,4121523.0,17601.0,106.0,226753.0,9413.0,17601.0,106.0,13.0,0.0,5.5,0.4,0.0,0.4
E92000001,England,nation,2021-01-17,60_64,3507223.0,13465.0,75.0,170395.0,7014.0,13465.0,75.0,12.0,0.0,4.9,0.4,0.0,0.4
E92000001,England,nation,2021-01-17,65_69,2916416.0,6633.0,35.0,84459.0,3517.0,6633.0,35.0,6.0,0.0,2.9,0.2,0.0,0.2
E92000001,England,nation,2021-01-17,70_74,2852692.0,4588.0,18.0,99640.0,5694.0,4588.0,18.0,5.0,0.0,3.5,0.2,0.0,0.2
E92000001,England,nation,2021-01-17,75_79,2142723.0,7008.0,8.0,320445.0,17199.0,7008.0,8.0,5.0,0.0,15.0,0.3,0.0,0.3
E92000001,England,nation,2021-01-17,80_84,1420966.0,159551.0,50.0,810060.0,28276.0,159551.0,50.0,3.0,0.0,57.0,11.2,0.0,11.2
E92000001,England,nation,2021-01-17,85_89,867376.0,111164.0,21.0,548944.0,18354.0,111164.0,21.0,3.0,0.0,63.3,12.8,0.0,12.8
E92000001,England,nation,2021-01-17,90+,477852.0,50922.0,7.0,277005.0,8725.0,50922.0,7.0,0.0,0.0,58.0,10.7,0.0,10.7
E92000001,England,nation,2021-01-16,12_15,2886567.0,1.0,0.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-01-16,16_17,1375012.0,50.0,0.0,1166.0,110.0,50.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
E92000001,England,nation,2021-01-16,18_24,5399576.0,3946.0,24.0,81769.0,7464.0,3946.0,24.0,2.0,0.0,1.5,0.1,0.0,0.1
E92000001,England,nation,2021-01-16,25_29,4549150.0,7258.0,65.0,125045.0,8233.0,7258.0,65.0,7.0,0.0,2.7,0.2,0.0,0.2
E92000001,England,nation,2021-01-16,30_34,4847742.0,9584.0,67.0,146165.0,9751.0,9584.0,67.0,15.0,0.0,3.0,0.2,0.0,0.2
E92000001,England,nation,2021-01-16,35_39,4597615.0,10339.0,86.0,148073.0,9904.0,10339.0,86.0,16.0,0.0,3.2,0.2,0.0,0.2
E92000001,England,nation,2021-01-16,40_44,4216641.0,12187.0,111.0,160700.0,10463.0,12187.0,111.0,23.0,0.0,3.8,0.3,0.0,0.3
E92000001,England,nation,2021-01-16,45_49,3999364.0,14308.0,142.0,180563.0,11383.0,14308.0,142.0,10.0,0.0,4.5,0.4,0.0,0.4
E92000001,England,nation,2021-01-16,50_54,4249477.0,16652.0,153.0,211173.0,13688.0,16652.0,153.0,19.0,0.0,5.0,0.4,0.0,0.4
E92000001,England,nation,2021-01-16,55_59,4121523.0,17495.0,157.0,217340.0,14080.0,17495.0,157.0,13.0,0.0,5.3,0.4,0.0,0.4
E92000001,England,nation,2021-01-16,60_64,3507223.0,13390.0,115.0,163381.0,10821.0,13390.0,115.0,12.0,2.0,4.7,0.4,0.0,0.4
E92000001,England,nation,2021-01-16,65_69,2916416.0,6598.0,44.0,80942.0,5906.0,6598.0,44.0,6.0,0.0,2.8,0.2,0.0,0.2
E92000001,England,nation,2021-01-16,70_74,2852692.0,4570.0,25.0,93946.0,9421.0,4570.0,25.0,5.0,1.0,3.3,0.2,0.0,0.2
E92000001,England,nation,2021-01-16,75_79,2142723.0,7000.0,20.0,303246.0,39626.0,7000.0,20.0,5.0,1.0,14.2,0.3,0.0,0.3
E92000001,England,nation,2021-01-16,80_84,1420966.0,159501.0,138.0,781784.0,66025.0,159501.0,138.0,3.0,0.0,55.0,11.2,0.0,11.2
E92000001,England,nation,2021-01-16,85_89,867376.0,111143.0,95.0,530590.0,43478.0,111143.0,95.0,3.0,0.0,61.2,12.8,0.0,12.8
E92000001,England,nation,2021-01-16,90+,477852.0,50915.0,38.0,268280.0,22263.0,50915.0,38.0,0.0,0.0,56.1,10.7,0.0,10.7
E92000001,England,nation,2021-01-15,12_15,2886567.0,1.0,0.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-01-15,16_17,1375012.0,50.0,0.0,1056.0,110.0,50.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
E92000001,England,nation,2021-01-15,18_24,5399576.0,3922.0,43.0,74305.0,8514.0,3922.0,43.0,2.0,0.0,1.4,0.1,0.0,0.1
E92000001,England,nation,2021-01-15,25_29,4549150.0,7193.0,112.0,116812.0,10616.0,7193.0,112.0,7.0,0.0,2.6,0.2,0.0,0.2
E92000001,England,nation,2021-01-15,30_34,4847742.0,9517.0,146.0,136414.0,11950.0,9517.0,146.0,15.0,0.0,2.8,0.2,0.0,0.2
E92000001,England,nation,2021-01-15,35_39,4597615.0,10253.0,172.0,138169.0,12164.0,10253.0,172.0,16.0,1.0,3.0,0.2,0.0,0.2
E92000001,England,nation,2021-01-15,40_44,4216641.0,12076.0,210.0,150237.0,12897.0,12076.0,210.0,23.0,0.0,3.6,0.3,0.0,0.3
E92000001,England,nation,2021-01-15,45_49,3999364.0,14166.0,243.0,169180.0,14644.0,14166.0,243.0,10.0,0.0,4.2,0.4,0.0,0.4
E92000001,England,nation,2021-01-15,50_54,4249477.0,16499.0,237.0,197485.0,17307.0,16499.0,237.0,19.0,0.0,4.6,0.4,0.0,0.4
E92000001,England,nation,2021-01-15,55_59,4121523.0,17338.0,266.0,203260.0,17754.0,17338.0,266.0,13.0,0.0,4.9,0.4,0.0,0.4
E92000001,England,nation,2021-01-15,60_64,3507223.0,13275.0,158.0,152560.0,13682.0,13275.0,158.0,10.0,0.0,4.3,0.4,0.0,0.4
E92000001,England,nation,2021-01-15,65_69,2916416.0,6554.0,67.0,75036.0,7927.0,6554.0,67.0,6.0,1.0,2.6,0.2,0.0,0.2
E92000001,England,nation,2021-01-15,70_74,2852692.0,4545.0,46.0,84525.0,13445.0,4545.0,46.0,4.0,1.0,3.0,0.2,0.0,0.2
E92000001,England,nation,2021-01-15,75_79,2142723.0,6980.0,41.0,263620.0,47828.0,6980.0,41.0,4.0,1.0,12.3,0.3,0.0,0.3
E92000001,England,nation,2021-01-15,80_84,1420966.0,159363.0,270.0,715759.0,69091.0,159363.0,270.0,3.0,0.0,50.4,11.2,0.0,11.2
E92000001,England,nation,2021-01-15,85_89,867376.0,111048.0,202.0,487112.0,44612.0,111048.0,202.0,3.0,0.0,56.2,12.8,0.0,12.8
E92000001,England,nation,2021-01-15,90+,477852.0,50877.0,77.0,246017.0,22666.0,50877.0,77.0,0.0,0.0,51.5,10.6,0.0,10.6
E92000001,England,nation,2021-01-14,12_15,2886567.0,1.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-01-14,16_17,1375012.0,50.0,4.0,946.0,86.0,50.0,4.0,0.0,0.0,0.1,0.0,0.0,0.0
E92000001,England,nation,2021-01-14,18_24,5399576.0,3879.0,56.0,65791.0,7255.0,3879.0,56.0,2.0,0.0,1.2,0.1,0.0,0.1
E92000001,England,nation,2021-01-14,25_29,4549150.0,7081.0,184.0,106196.0,9486.0,7081.0,184.0,7.0,0.0,2.3,0.2,0.0,0.2
E92000001,England,nation,2021-01-14,30_34,4847742.0,9371.0,227.0,124464.0,10660.0,9371.0,227.0,15.0,0.0,2.6,0.2,0.0,0.2
E92000001,England,nation,2021-01-14,35_39,4597615.0,10081.0,217.0,126005.0,10696.0,10081.0,217.0,15.0,0.0,2.7,0.2,0.0,0.2
E92000001,England,nation,2021-01-14,40_44,4216641.0,11866.0,256.0,137340.0,11645.0,11866.0,256.0,23.0,0.0,3.3,0.3,0.0,0.3
E92000001,England,nation,2021-01-14,45_49,3999364.0,13923.0,315.0,154536.0,12748.0,13923.0,315.0,10.0,0.0,3.9,0.3,0.0,0.3
E92000001,England,nation,2021-01-14,50_54,4249477.0,16262.0,342.0,180178.0,15497.0,16262.0,342.0,19.0,3.0,4.2,0.4,0.0,0.4
E92000001,England,nation,2021-01-14,55_59,4121523.0,17072.0,378.0,185506.0,15952.0,17072.0,378.0,13.0,0.0,4.5,0.4,0.0,0.4
E92000001,England,nation,2021-01-14,60_64,3507223.0,13117.0,260.0,138878.0,12304.0,13117.0,260.0,10.0,0.0,4.0,0.4,0.0,0.4
E92000001,England,nation,2021-01-14,65_69,2916416.0,6487.0,130.0,67109.0,6694.0,6487.0,130.0,5.0,0.0,2.3,0.2,0.0,0.2
E92000001,England,nation,2021-01-14,70_74,2852692.0,4499.0,106.0,71080.0,13102.0,4499.0,106.0,3.0,0.0,2.5,0.2,0.0,0.2
E92000001,England,nation,2021-01-14,75_79,2142723.0,6939.0,94.0,215792.0,40614.0,6939.0,94.0,3.0,1.0,10.1,0.3,0.0,0.3
E92000001,England,nation,2021-01-14,80_84,1420966.0,159093.0,683.0,646668.0,58658.0,159093.0,683.0,3.0,0.0,45.5,11.2,0.0,11.2
E92000001,England,nation,2021-01-14,85_89,867376.0,110846.0,354.0,442500.0,36515.0,110846.0,354.0,3.0,1.0,51.0,12.8,0.0,12.8
E92000001,England,nation,2021-01-14,90+,477852.0,50800.0,131.0,223351.0,19129.0,50800.0,131.0,0.0,0.0,46.7,10.6,0.0,10.6
E92000001,England,nation,2021-01-13,12_15,2886567.0,1.0,0.0,23.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-01-13,16_17,1375012.0,46.0,0.0,860.0,73.0,46.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
E92000001,England,nation,2021-01-13,18_24,5399576.0,3823.0,84.0,58536.0,6481.0,3823.0,84.0,2.0,0.0,1.1,0.1,0.0,0.1
E92000001,England,nation,2021-01-13,25_29,4549150.0,6897.0,220.0,96710.0,8960.0,6897.0,220.0,7.0,1.0,2.1,0.2,0.0,0.2
E92000001,England,nation,2021-01-13,30_34,4847742.0,9144.0,306.0,113804.0,10206.0,9144.0,306.0,15.0,0.0,2.3,0.2,0.0,0.2
E92000001,England,nation,2021-01-13,35_39,4597615.0,9864.0,307.0,115309.0,10068.0,9864.0,307.0,15.0,1.0,2.5,0.2,0.0,0.2
E92000001,England,nation,2021-01-13,40_44,4216641.0,11610.0,433.0,125695.0,10474.0,11610.0,433.0,23.0,1.0,3.0,0.3,0.0,0.3
E92000001,England,nation,2021-01-13,45_49,3999364.0,13608.0,423.0,141788.0,11820.0,13608.0,423.0,10.0,0.0,3.5,0.3,0.0,0.3
E92000001,England,nation,2021-01-13,50_54,4249477.0,15920.0,458.0,164681.0,13982.0,15920.0,458.0,16.0,1.0,3.9,0.4,0.0,0.4
E92000001,England,nation,2021-01-13,55_59,4121523.0,16694.0,465.0,169554.0,14433.0,16694.0,465.0,13.0,2.0,4.1,0.4,0.0,0.4
E92000001,England,nation,2021-01-13,60_64,3507223.0,12857.0,359.0,126574.0,10848.0,12857.0,359.0,10.0,0.0,3.6,0.4,0.0,0.4
E92000001,England,nation,2021-01-13,65_69,2916416.0,6357.0,158.0,60415.0,5492.0,6357.0,158.0,5.0,0.0,2.1,0.2,0.0,0.2
E92000001,England,nation,2021-01-13,70_74,2852692.0,4393.0,113.0,57978.0,8820.0,4393.0,113.0,3.0,0.0,2.0,0.2,0.0,0.2
E92000001,England,nation,2021-01-13,75_79,2142723.0,6845.0,133.0,175178.0,35084.0,6845.0,133.0,2.0,1.0,8.2,0.3,0.0,0.3
E92000001,England,nation,2021-01-13,80_84,1420966.0,158410.0,1432.0,588010.0,52494.0,158410.0,1432.0,3.0,0.0,41.4,11.1,0.0,11.1
