"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","date"
"2021-04-25","40-64","1","95",0.180527610105075,0.192905300333375,0.18520452522675,0.0306654743274462,0.0312298387614991,0.0285630501551109,2021-04-25
"2021-05-02","40-64","1","95",0.222389894925106,0.237500996013376,0.228586715506464,0.0419181757209926,0.0445956956800008,0.0433821902797142,2021-05-02
"2021-05-09","40-64","1","95",0.281131231835457,0.29607943431581,0.290733986016864,0.0587227066100306,0.0585784383024334,0.0621472705103999,2021-05-09
"2021-05-16","40-64","1","95",0.354199269692227,0.368743429524664,0.372230253579384,0.0731052984574111,0.0726639952088544,0.0814962675625203,2021-05-16
"2021-05-23","40-64","1","95",0.429260749683285,0.443180971132319,0.45660237579549,0.0750801102913779,0.0744375416076555,0.0843721222161058,2021-05-23
"2021-05-30","40-64","1","95",0.479953796855205,0.494639520268551,0.513386357439409,0.0507303077725613,0.0514842527072286,0.0567839816439188,2021-05-30
"2021-06-06","40-64","1","95",0.528001341381623,0.544196005150996,0.57157482623973,0.04814069602802,0.0495307813114476,0.058188468800321,2021-06-06
"2021-06-13","40-64","1","95",0.564870705715776,0.582262993797728,0.614764092459499,0.0368321037335122,0.0380926922177298,0.0431892662197688,2021-06-13
"2021-06-20","40-64","1","95",0.588139950816007,0.608480636214789,0.645274389459658,0.0232878754005515,0.0261919388460639,0.0305102970001595,2021-06-20
"2021-06-27","40-64","1","95",0.606900663238691,0.629608971574421,0.669533946917588,0.0187048215217229,0.0211026317886344,0.0242595574579297,2021-06-27
"2021-07-04","40-64","1","95",0.624357254638945,0.648758131967274,0.690117657953359,0.0175311126015351,0.0191748639638505,0.0205837110357707,2021-07-04
"2021-07-11","40-64","1","95",0.644776063790148,0.671120238734767,0.712162447203116,0.0204747000521648,0.0223878103384903,0.0220447892497569,2021-07-11
"2021-07-18","40-64","1","95",0.67315001117818,0.703223998910169,0.741862463151505,0.0283553170877115,0.0321037601754012,0.029700015948389,2021-07-18
"2021-07-25","40-64","1","95",0.709572248304643,0.744992301780486,0.782386805023228,0.0364408674267829,0.0417683028703178,0.0405243418717235,2021-07-25
"2021-08-01","40-64","1","95",0.745398315820851,0.785629647526931,0.820794126877151,0.0359192190178106,0.0406373457464446,0.038407321853923,2021-08-01
"2021-08-08","40-64","1","95",0.768350845815635,0.813260986348833,0.849388044881853,0.022971160295104,0.0276313388219025,0.0285939180047022,2021-08-08
"2021-08-15","40-64","1","95",0.785919219017811,0.835340353835358,0.872142794672209,0.0176615247037782,0.0220793674865249,0.0227547497903559,2021-08-15
"2021-08-22","40-64","1","95",0.79897905954244,0.851482196421549,0.889228149420971,0.0130039496236679,0.0161161390151934,0.0170853547487614,2021-08-22
"2021-08-29","40-64","1","95",0.809449288322528,0.864154056923128,0.902712255050752,0.0105261196810493,0.0126975640725766,0.0134841056297813,2021-08-29
"2021-09-05","40-64","1","95",0.817739771965124,0.873921413902033,0.912520514258374,0.00834629538298115,0.00976735697890508,0.0098082592076223,2021-09-05
"2021-09-12","40-64","1","95",0.822974886355168,0.880167381654333,0.918835561820586,0.00535139585360377,0.00624596775229983,0.00631504756221158,2021-09-12
"2021-09-19","40-64","1","95",0.827129443326626,0.885205281569769,0.923805285604778,0.00418497197394334,0.00503789991543525,0.00496972378419257,2021-09-19
"2021-09-26","40-64","1","95",0.829644533869886,0.888212599376431,0.926925510734295,0.00246333638863428,0.00300731780666288,0.00312022512951635,2021-09-26
"2021-10-03","40-64","1","95",0.831991951710262,0.890962881473123,0.930045735863811,0.00247342070093551,0.00275028209669169,0.00312022512951635,2021-10-03
"2021-10-10","40-64","1","95",0.834227587748715,0.893687459998818,0.932738955740648,0.00232185748598879,0.00272457852569457,0.00269321987683728,2021-10-10
"2021-10-17","40-64","1","95",0.836295551084283,0.896180706385538,0.935329282785515,0.00210229864540568,0.00249324638672051,0.00259032704486642,2021-10-17
"2021-10-24","40-64","1","95",0.838158581116328,0.898262695636305,0.937376850141735,0.00194155522535909,0.00210769282176373,0.00204756735622013,2021-10-24
"2021-01-03","65-74","1","95",NA,NA,9.95421063109695e-05,NA,NA,9.95421063109695e-05,2021-01-03
"2021-01-10","65-74","1","95",0.00286532951289398,0.0016002400360054,0.0029464463468047,0.00278992610465993,0.00290043506525979,0.00284690424049373,2021-01-10
"2021-01-17","65-74","1","95",0.00762699669017125,0.00770115517327599,0.00774437587099343,0.00498675393486053,0.00460069010351553,0.00479792952418873,2021-01-17
"2021-01-24","65-74","1","95",0.0144625125917398,0.016002400360054,0.0161656380649015,0.00676356310260469,0.00830124518677802,0.00842126219390802,2021-01-24
"2021-01-31","65-74","1","95",0.0202906893078141,0.0226033905085763,0.0227851881345809,0.00590012951503814,0.00660099014852228,0.00661955006967947,2021-01-31
"2021-02-07","65-74","1","95",0.0225931788746582,0.0257038555783368,0.0258909018514832,0.00237691001697793,0.00310046506976046,0.00310571371690225,2021-02-07
"2021-02-14","65-74","1","95",0.0266944884155994,0.031104665699855,0.0311467250647024,0.0040946992257296,0.00540081012151823,0.00525582321321919,2021-02-14
"2021-02-21","65-74","1","95",0.0297884587710462,0.0347052057808671,0.034909416683257,0.00316480734235303,0.00360054008101215,0.00376269161855465,2021-02-21
"2021-02-28","65-74","1","95",0.0331702403223485,0.0379056858528779,0.0378260003981684,0.00345092024539877,0.0032004800720108,0.00291658371491141,2021-02-28
"2021-03-07","65-74","1","95",0.0638221326809613,0.0725108766314947,0.0753036034242485,0.0306518923586128,0.0346051907786168,0.03747760302608,2021-03-07
"2021-03-14","65-74","1","95",0.113037847172255,0.12431864779717,0.127055544495322,0.0493596200892215,0.0517077561634245,0.0517519410710731,2021-03-14
"2021-03-21","65-74","1","95",0.156209526550583,0.172225833875081,0.174079235516624,0.0432436321772917,0.0479071860779117,0.047023691021302,2021-03-21
"2021-03-28","65-74","1","95",0.251906749172543,0.272440866129919,0.278160461875373,0.0956252698229961,0.100215032254838,0.10408122635875,2021-03-28
"2021-04-04","65-74","1","95",0.337602532738524,0.361854278141721,0.371451323910014,0.0858396891639085,0.0894134120118018,0.0932908620346407,2021-04-04
"2021-04-11","65-74","1","95",0.417326233990502,0.448067210081512,0.457853872187935,0.0797237012519787,0.086212931939791,0.0864025482779216,2021-04-11
"2021-04-18","65-74","1","95",0.487408260181321,0.518577786668,0.527324308182361,0.0702259317887466,0.0704105615842376,0.0694704359944256,2021-04-18
"2021-04-25","65-74","1","95",0.554468268815657,0.579686953042956,0.589498307784193,0.0672758670312275,0.0612091813772066,0.0621739996018316,2021-04-25
"2021-05-02","65-74","1","95",0.620880702259318,0.644896734510176,0.656629504280311,0.066412433443661,0.0652097814672201,0.0671311964961179,2021-05-02
"2021-05-09","65-74","1","95",0.658440063318463,0.683002450367555,0.697262592076448,0.0374874082601813,0.0380057008551283,0.0406330877961378,2021-05-09
"2021-05-16","65-74","1","95",0.684558929342351,0.710806620993149,0.726398566593669,0.02633472442078,0.0278041706255938,0.0291359745172208,2021-05-16
"2021-05-23","65-74","1","95",0.706720391423226,0.735310296544482,0.752259605813259,0.0221614620808749,0.0245036755513327,0.0258610392195899,2021-05-23
"2021-05-30","65-74","1","95",0.721974384803569,0.751112666900035,0.76896277125224,0.0152972027972028,0.0158023703555533,0.0167031654389807,2021-05-30
"2021-06-06","65-74","1","95",0.737084472585984,0.767715157273591,0.78611387616962,0.0152539933803425,0.016602490373556,0.0171511049173801,2021-06-06
"2021-06-13","65-74","1","95",0.751546985177723,0.783117467620143,0.802249651602628,0.0146783709886315,0.015402310346552,0.0161357754330082,2021-06-13
"2021-06-20","65-74","1","95",0.761476471434739,0.794219132869931,0.814353971730042,0.00985753345805152,0.0111016652497875,0.0121043201274139,2021-06-20
"2021-06-27","65-74","1","95",0.769966901712477,0.803820573085963,0.8247760302608,0.0084267604601744,0.0096014402160324,0.0104220585307585,2021-06-27
"2021-07-04","65-74","1","95",0.777881709598503,0.812521878281742,0.833386422456699,0.0081893984514592,0.00860129019352903,0.00861039219589886,2021-07-04
"2021-07-11","65-74","1","95",0.78709166786588,0.822923438515777,0.843689030459885,0.00939685314685315,0.0105015752362854,0.0103026080031853,2021-07-11
"2021-07-18","65-74","1","95",0.797021154122895,0.834125118767815,0.854419669520207,0.0100014390559793,0.0111016652497875,0.0107306390603225,2021-07-18
"2021-07-25","65-74","1","95",0.810476327529141,0.849527429114367,0.869649611785785,0.0134551734062455,0.015402310346552,0.0152299422655783,2021-07-25
"2021-08-01","65-74","1","95",0.823283925744711,0.863529529429414,0.883386422456699,0.0129515038134983,0.0140021003150473,0.0137368106709138,2021-08-01
"2021-08-08","65-74","1","95",0.833069506403799,0.875131269690454,0.894684451522994,0.00978558065908764,0.0116017402610392,0.011298029066295,2021-08-08
"2021-08-15","65-74","1","95",0.840408691898115,0.883832574886233,0.903095759506271,0.00760569681604653,0.00870130519577937,0.00841130798327693,2021-08-15
"2021-08-22","65-74","1","95",0.845445387825586,0.889733460019003,0.908988652199881,0.00517574353032059,0.00590088513276992,0.0058928926936094,2021-08-22
"2021-08-29","65-74","1","95",0.849474744567564,0.894134120118018,0.913806490145331,0.00404323147500194,0.00440066009901485,0.00481783794545093,2021-08-29
"2021-09-05","65-74","1","95",0.852712620520938,0.897934690203531,0.917618952817042,0.00332174584781769,0.00380057008551283,0.00381246267171013,2021-09-05
"2021-09-12","65-74","1","95",0.855230968484674,0.90083512526879,0.92050567390006,0.00270093304959895,0.00290043506525979,0.00288672108301812,2021-09-12
"2021-09-19","65-74","1","95",0.857461505252554,0.903235485322798,0.922934501294047,0.00239158163265306,0.00250037505625844,0.00242882739398766,2021-09-19
"2021-09-26","65-74","1","95",0.85904446682976,0.905135770365555,0.924557037626916,0.00171877557701752,0.00180027004050608,0.0016225363328688,2021-09-26
"2021-10-03","65-74","1","95",0.860771334004893,0.907236085412812,0.926846506072069,0.00188246848911442,0.00210031504725709,0.0022894684451523,2021-10-03
"2021-10-10","65-74","1","95",0.862138437185207,0.908736310446567,0.928409317141151,0.00147323620887216,0.00150022503375506,0.00156281106908222,2021-10-10
"2021-10-17","65-74","1","95",0.86350554036552,0.910436565484823,0.930300617161059,0.00163692912096906,0.00180027004050608,0.00189130001990842,2021-10-17
"2021-10-24","65-74","1","95",0.864656785148942,0.911636745511827,0.931455305594266,0.00114585038467834,0.00120018002700405,0.00115468843320725,2021-10-24
"2021-01-03","75+","1","95",NA,NA,0.000146680356833304,NA,NA,8.00074673636206e-05,2021-01-03
"2021-01-10","75+","1","95",0.00276674233825199,0.00244008242056176,0.00460042937340819,0.00269580022701476,0.00230452228608611,0.00445374901657488,2021-01-10
"2021-01-17","75+","1","95",0.0107816711590297,0.0147760546578462,0.0140013067886336,0.00764999140450404,0.0100314499511984,0.00940087741522542,2021-01-17
"2021-01-24","75+","1","95",0.0725235849056604,0.0889274482160286,0.0917018921766032,0.0616576819407008,0.0741513935581824,0.0777005853879695,2021-01-24
"2021-01-31","75+","1","95",0.129548517520216,0.151691790478256,0.160014934727241,0.0570249326145553,0.0627643422622275,0.0683130425506381,2021-01-31
"2021-02-07","75+","1","95",0.165178571428571,0.191953150417525,0.20411238382249,0.0357142857142857,0.0402613599392691,0.0440974490952489,2021-02-07
"2021-02-14","75+","1","95",0.201229784366577,0.235739073853161,0.249556625285027,0.0361354447439353,0.043785923435636,0.0454442414625365,2021-02-14
"2021-02-21","75+","1","95",0.218076145552561,0.254310812276326,0.269611830437508,0.0169305929919137,0.0185717384231645,0.0200552051524809,2021-02-21
"2021-02-28","75+","1","95",0.232058625336927,0.269493547337599,0.285053271638686,0.0140640981929765,0.0150471749267975,0.0154414412011788,2021-02-28
"2021-03-07","75+","1","95",0.325471698113208,0.370485847521961,0.397223740882482,0.0933288409703504,0.101127860318837,0.112170469243796,2021-03-07
"2021-03-14","75+","1","95",0.406755390835579,0.448839605248888,0.486818769751844,0.0813679245283019,0.0783537577269277,0.0895950288693611,2021-03-14
"2021-03-21","75+","1","95",0.496209568733154,0.531802407547988,0.579347405757871,0.0894541778975741,0.0829628022990999,0.0925286360060272,2021-03-21
"2021-03-28","75+","1","95",0.572270889487871,0.602022557206377,0.654327737255477,0.0761455525606469,0.0702201496583885,0.0749803314976064,2021-03-28
"2021-04-04","75+","1","95",0.615987196765499,0.642419477280121,0.696718360380302,0.0436320754716981,0.0403969200737447,0.042390623124825,2021-04-04
"2021-04-11","75+","1","95",0.654649595687331,0.681731916278061,0.738175563052552,0.038578167115903,0.0393124389979395,0.0414572026722494,2021-04-11
"2021-04-18","75+","1","95",0.680592991913747,0.708030582366338,0.764111317056259,0.0261118598382749,0.0262986660882768,0.025935754003707,2021-04-18
"2021-04-25","75+","1","95",0.69769204851752,0.725246719444746,0.781926313122558,0.0173031026252983,0.017216137078408,0.0178149960662995,2021-04-25
"2021-05-02","75+","1","95",0.71866576819407,0.747749701767704,0.805715200085341,0.0211421832884097,0.0226385424574341,0.0237888869627832,2021-05-02
"2021-05-09","75+","1","95",0.731974393530997,0.762932436828977,0.821450002000187,0.0132243935309973,0.0151827350612732,0.0157348019148454,2021-05-09
