CODGEO;NBMENFISC18;NBPERSMENFISC18;MED18;PIMP18;TP6018;TP60AGE118;TP60AGE218;TP60AGE318;TP60AGE418;TP60AGE518;TP60AGE618;TP60TOL118;TP60TOL218;PACT18;PTSA18;PCHO18;PBEN18;PPEN18;PPAT18;PPSOC18;PPFAM18;PPMINI18;PPLOGT18;PIMPOT18;D118;D918;RD18
244301016;7808;17857;20770;41.6;11.1;;10.5;12.8;11.2;8.6;11.1;7.4;22.7;68.6;59.9;2.8;5.9;30.5;9.9;5.6;2.5;1.9;1.2;-14.6;12700;32900;2.6
244301099;4401;9248;20230;40.3;13.3;;17.7;14;14.2;;;8.9;28.2;61.8;54.6;3;4.2;37.5;8.3;6;2.3;2.5;1.2;-13.6;12030;30850;2.6
244301107;3650;7769;20010;39.4;13.3;;;15.7;12.5;9.8;;10;25.9;59.5;48.4;2.5;8.6;39.9;10.3;4.9;1.9;1.9;1.1;-14.6;11980;34060;2.8
244301123;2298;4784;18870;33;16.4;;;;;;;14.2;25.2;57.8;44;2.4;11.4;36.3;13.5;6;2.3;2.7;1;-13.6;11050;29740;2.7
244301131;8332;20264;22110;49.5;7.7;;7.6;8.6;7.7;5.5;;5;19;73.8;66.4;2.6;4.8;27.5;9.3;4.8;2.5;1.4;0.9;-15.4;13940;34230;2.5
244400404;281765;612467;23390;56.7;12.3;21.6;13.9;13.7;11.4;7.5;5.9;5;26;80.1;71.9;3.1;5.1;24.7;9.2;5.4;1.9;2.1;1.4;-19.4;12190;41050;3.4
244400438;15293;39844;22780;53.1;6;8.9;5.5;5.7;6.3;5;8.7;5;15.3;82.3;75.6;2.7;4;21.5;7.8;4.3;2.6;1.1;0.6;-15.9;14780;35120;2.4
244400453;6484;16142;21260;43.4;8.6;;8.2;7.7;9.6;;;5.3;20.6;77.3;70.4;3;3.9;24.1;6.4;6.2;3.2;1.9;1.1;-14;13470;32030;2.4
244400503;23953;64749;23990;56.6;5.6;10.1;5;6.1;5;5;9.6;5;15.5;83.8;77.1;2.5;4.2;20.3;9.8;3.9;2.4;0.9;0.6;-17.8;15070;38420;2.5
244400537;6205;15879;20630;38;10.2;;8.5;9;13.7;8.8;;7.8;20;78.2;69.7;3.1;5.4;21.6;7.1;6.4;3.5;1.8;1.1;-13.3;12960;31050;2.4
244400552;26843;67917;21510;45;9.1;12.4;8.8;9;9.8;6.5;11.3;5.4;23.3;76.4;69.3;2.7;4.4;24.8;8;5.6;3;1.6;1;-14.8;13380;33040;2.5
244400586;13157;30056;22240;51.7;8;12.5;7.8;9;8.9;5.5;6.9;5;18.5;69.3;62.6;2.8;3.9;32.8;9.8;4.4;2.2;1.4;0.8;-16.3;13790;34950;2.5
244400610;38068;79823;23330;56.6;8.6;12.2;9.9;10.9;11.1;5.6;5.7;5.4;18.4;58;48.7;2.7;6.6;43.1;15.4;3.2;1.3;1.2;0.7;-19.7;13650;41940;3.1
244400644;59053;127612;21510;50.3;12.5;20.3;15.6;14.4;12.3;8.3;6.3;5;26.8;68.3;61.7;3.1;3.5;33.3;9;6.1;2.2;2.4;1.5;-16.7;12220;35070;2.9
244500203;27184;61267;19650;45.6;20;31.1;27.4;25.2;19;12.1;7.3;7.8;37.2;65.3;58.1;3.3;3.9;34.3;8.6;7.8;2.8;3.1;1.9;-16;10290;33300;3.2
244500211;10820;24444;20780;49.9;16.4;19;23.1;19.8;15.5;11.7;8.3;7.4;33.8;66.7;59.5;3;4.2;34.7;8.1;6.4;2.6;2.4;1.4;-15.9;10980;34440;3.1
244500419;7203;17084;21740;52;10.4;;12.8;11.2;11.8;7.3;;7.7;23.3;67.9;60;3;4.9;34.3;8.9;4.7;2.4;1.5;0.8;-15.8;12890;34580;2.7
244500427;17405;42940;23670;57.2;7.6;12.6;8.8;8.7;6.2;5.2;5.9;5;20.3;76.4;70.4;2.4;3.6;28.3;8.3;3.9;2.2;1;0.7;-16.9;14180;37670;2.7
244500468;120022;272153;22140;56.2;15.3;24.3;19.8;18.5;13.4;9.1;5.9;5;29.8;75.3;68.5;2.8;4;28.6;8.5;6.1;2.4;2.1;1.6;-18.5;11400;39050;3.4
244500484;6547;16796;24010;60.2;5.5;;;6.4;;;;5;19.4;79.8;73.7;2.1;4;25.9;7.2;3.7;2.3;0.8;0.6;-16.6;15090;37130;2.5
244500542;2722;6789;22030;51.7;8.8;;;;;;;6.6;22.2;76.2;65.7;3;7.5;24.7;10.1;4.3;2.5;1.2;0.6;-15.3;13730;35280;2.6
244600433;6594;13465;20520;42.6;15.6;;18.5;23.5;16.9;10.7;12.4;11.1;30.7;50.4;40;2.9;7.5;48.1;12;4.8;1.5;2.3;1;-15.3;11240;34990;3.1
244600482;4884;9641;19960;42.4;16.2;;21.7;18.5;19.2;11.1;13.9;12;29;52.9;42.6;2.8;7.5;46.2;12.1;4.7;1.4;2.2;1.1;-15.9;11070;34290;3.1
244600532;3750;8170;20960;43;14.6;;;16.4;15.5;11.9;;11.5;27.2;58.7;47.2;3.2;8.3;41.1;11;4.5;1.8;1.8;0.9;-15.3;11580;34930;3
244600573;1660;3284;20310;41.1;17.8;;;;;;;13.4;35.7;52.5;41.3;2.5;8.7;46.2;11.5;4.6;1.4;2.2;1;-14.8;10690;33940;3.2
244700449;2419;5261;18680;36.4;21.5;;;22.1;25.2;17.5;;17;34.1;58.3;39.7;2.9;15.7;38.4;13.1;5.4;1.9;2.3;1.2;-15.2;10210;33060;3.2
244700464;4856;9864;18690;34;18.4;;17.7;21.5;23.5;14.4;14.3;14.2;30.8;51.5;41.2;2.6;7.7;45.3;10.8;6;1.8;2.8;1.4;-13.6;10710;30610;2.9
244701355;5561;11725;20290;41.2;14.7;;16;14.8;15.1;13;14.1;9.3;27.8;58.9;49.7;3;6.2;39.5;11.5;5;1.7;2.1;1.2;-14.9;11770;33310;2.8
244701405;2971;6546;19290;37.6;19.8;;22.6;21.7;21.2;15.6;;15.4;33.2;60.7;47.1;3.4;10.2;36.2;11.8;5.6;2.1;2.2;1.3;-14.3;10460;33410;3.2
244800405;6738;14405;21900;52;10.7;20.5;11.3;10.7;9;8.7;;5;20.7;72.5;63;2.1;7.4;29.1;10.4;5.1;2;1.9;1.2;-17.1;12790;36000;2.8
244800470;4114;8799;20980;47.1;11.6;;;13.9;;;;6.2;24.9;64.4;53.9;2.2;8.3;35.4;9.9;5.7;2;2.5;1.2;-15.4;12450;33580;2.7
244900015;125175;275860;21780;50.6;13.8;25.2;17.6;15.4;12.8;7.7;5.6;5;28.1;72.9;64.7;3;5.2;29.8;8.5;6.3;2.3;2.3;1.7;-17.5;11710;37720;3.2
244900809;14101;33354;19980;37.8;12.4;17.9;14.1;14;12.6;8.1;10;7;26.3;69.2;60.4;2.9;5.9;29.8;8.2;6.3;3.1;1.9;1.3;-13.5;12300;30680;2.5
244900882;14096;33830;20270;39.3;11.9;16.3;12.2;12.1;13.2;9.3;11.5;7.6;25.3;69.5;60.9;2.9;5.7;31;7.5;5.9;2.9;1.8;1.2;-13.9;12450;31280;2.5
245100615;6328;14379;25010;65.3;6;;;;6.7;;;5;14.8;77.4;60.3;2.1;15;26.7;14.3;2.6;1.3;0.8;0.5;-21;14970;45150;3
245100888;3207;7335;20770;47.6;12.5;;15.3;13.9;;;;7;25.8;70;58.6;2.8;8.6;28.8;11.4;5.4;2.4;1.9;1.1;-15.6;12140;34050;2.8
245100979;2595;5920;21040;49.1;13.8;;;17.9;;;;6.6;30.4;68.6;52.8;3.3;12.5;27.8;14.4;5.2;2.3;1.8;1.1;-16;12040;36110;3
245200597;3243;7240;20710;44.7;11.7;;;;;;;8.9;21.4;63.9;55;2.4;6.5;35.7;10.1;4.6;2;1.8;0.8;-14.3;12370;33050;2.7
245300223;5493;13603;20530;40.9;10.2;;10.2;10.6;11.5;;;7;21.1;74.5;64;2.6;7.9;25.9;8.4;5.5;3.1;1.4;1;-14.3;12990;31630;2.4
245300355;8527;20152;20180;37.6;10.9;;11.2;10.5;12.6;8.9;12.1;7.5;21.7;69.9;60.8;2.2;6.9;28.9;9.7;5.3;2.9;1.4;1;-13.8;12750;30630;2.4
245300389;7999;17853;19450;35.8;14.9;;13.9;18.3;17;11.2;13.6;11.5;26.2;60.5;50.5;2.1;7.9;36.4;11.1;5.2;2.5;1.7;1;-13.2;11600;30090;2.6
245300447;12443;29335;20920;44.2;9.8;13.8;11.4;10.4;10.4;6.3;7.8;5.4;22;71.2;62.9;2.4;5.9;29.6;9.1;5.3;2.7;1.5;1.1;-15.2;13110;32700;2.5
245400171;11907;27966;23240;57.8;7.3;;8.7;8.2;7.1;5;;5;21.7;74.8;68.3;2.2;4.3;31.5;7.2;3.9;1.8;1.3;0.8;-17.4;14080;37040;2.6
245400189;12274;28440;22030;51.7;10.6;19.9;15.4;12.2;9.5;5.8;;5;28.1;72.3;66;2.5;3.8;31.7;6.6;5.6;2.2;2.2;1.2;-16.2;12790;34960;2.7
245400262;25290;57338;21220;28.7;20.6;27.9;26.7;23.7;19.2;13.9;13.6;10.3;37.8;34.3;29;2.7;2.6;21.7;48.4;4.6;1.2;2.1;1.3;-9;9480;41190;4.3
245400510;4400;11041;21180;44.9;9.8;;12.5;8.9;9.5;;;7;21.1;74.2;67.2;2.7;4.3;28;6.5;5.4;2.8;1.7;0.9;-14.1;13070;31890;2.4
245400601;16930;39190;22100;52.4;11.2;20.1;15.8;13.2;9.9;6.3;6.7;5;27;71.2;64.8;2.6;3.8;31.9;8.8;5;2;1.8;1.2;-16.9;12690;36050;2.8
245400676;110751;223345;21320;51.9;18.8;33.1;22.8;22.6;16.8;10.7;7.9;5;33.3;74;64.6;2.7;6.7;29.6;9.4;6.9;2;2.9;2;-19.9;10310;40370;3.9
245400759;2360;5769;21850;47.7;10.3;;;;;;;6.6;24.6;69.6;61.5;2.6;5.5;29.6;11.2;4.8;2.5;1.5;0.8;-15.2;13010;33450;2.6
245500327;3598;7870;20240;43.5;16.6;;21.4;18.5;17;12.2;;8.4;37;64.4;55.8;2.7;5.9;35.7;8.5;6.4;2.3;2.6;1.5;-15;11020;32720;3
245501176;1987;4634;21050;42.5;13.1;;;;;;;10.5;23.8;68.8;57.7;2.8;8.3;30.1;10.3;4.9;2.2;1.8;0.9;-14.1;12270;33340;2.7
245501184;2999;6811;20800;46.6;12.7;;;16;;;;7.1;27.3;66.8;58.5;2.3;6;34.3;8.2;5.6;2.2;2.2;1.2;-14.9;12320;32300;2.6
245501242;2965;7053;20150;37.5;13.9;;;12.6;16.8;;;7.9;28.1;64.1;55.6;2.7;5.8;28.3;14.3;6.5;2.8;2.3;1.4;-13.2;11690;32440;2.8
245501259;2805;6415;21250;41.3;14.7;;16.1;14.1;;;;9.2;33.2;61.4;54.6;2.4;4.4;25.5;21.8;4.2;1.3;1.9;1;-12.9;11690;35070;3
245600440;7633;18430;22500;52.8;7.3;;7.4;7.6;7.8;;;5;18.1;70.4;61.3;3.1;6;33.1;8.8;3.7;2;1;0.7;-16;14140;35560;2.5
245600465;2633;5372;21900;55.8;12.5;;;;;;;9.3;21.1;56;44.4;4.2;7.4;44.6;13.3;3.2;1.5;1.1;0.6;-17.1;12200;37660;3.1
245614383;9962;23369;20880;43.1;10.9;;10.8;11;13;8.2;10.6;7.7;23.8;67.8;57.8;3;7;33.4;8;5.2;2.6;1.6;1;-14.4;12750;32090;2.5
245614417;11335;23390;19240;37.4;16.2;24.3;16.2;17.9;19.8;12.2;14.2;12.9;32.6;57.1;45.9;3.1;8.1;41;9.5;5.8;2.1;2.6;1.1;-13.4;11220;30610;2.7
245614433;19487;43918;20830;45.4;11.7;20;13.9;13.5;11.4;7.4;9.8;6.9;27.6;68.7;59;2.6;7.1;31.7;9.1;5.6;2.4;2.1;1.1;-15.1;12510;33200;2.7
245700133;9871;23280;21470;48;12;17.4;14.1;15.8;10.2;8;9.6;7;26.1;70.5;63.1;2.9;4.5;31.2;8.5;4.9;2.1;1.8;1;-15.1;12420;34230;2.8
245700372;32429;73785;19290;41.5;21.5;31.8;31.5;28.2;18.2;13.8;12.2;9;36.9;68.8;61.6;3.3;3.9;31.8;7.5;7.5;2.1;3.5;1.9;-15.6;10110;35390;3.5
245700398;13107;30019;18340;36.7;22.3;33.7;30.7;30.5;19.8;13.6;13.7;8.5;37.1;60.1;53.4;3.7;3;37.9;6.7;8.6;2.7;3.7;2.2;-13.3;10260;31310;3.1
245700695;9904;23744;30530;31;9.1;;9.6;8.5;8.9;8.4;;7;17.3;23.5;19.9;1.6;2;13.2;68.9;1.4;0.5;0.6;0.3;-7;13780;57560;4.2
245700950;6986;16564;22110;48.8;8.4;;9.2;8;7;8.1;;5.4;18.2;74.8;68.5;2.5;3.8;28.3;8.3;4;1.9;1.4;0.7;-15.4;13650;34460;2.5
245701164;7706;17033;19890;43.9;18.6;32.2;27.2;26.1;14.1;11.8;10.5;8.3;33.4;63.3;56.6;3.6;3.1;36.2;8;6.9;2.2;3;1.7;-14.4;10610;33240;3.1
245701206;11633;27610;20810;42.9;12.9;21.9;14.4;14.7;12.7;9.3;10.4;8.3;27.7;69.8;60.9;2.6;6.3;29.7;9.1;5.6;2.5;2;1.1;-14.2;12160;33600;2.8
245701222;28474;65613;19830;31.4;20.2;28.8;24.9;25.2;18.4;12.8;13.1;9.9;38.1;43.6;38.5;3.1;2;26.8;33.3;6.3;2;2.7;1.6;-10;10090;35500;3.5
245701271;22626;51514;20870;40.6;14.9;21.5;18;19.1;13.6;9.5;9.7;7.8;29;60.6;54.8;3.3;2.5;27.6;18.9;5.6;2;2.2;1.4;-12.7;11430;34790;3
245701354;13545;34225;25030;44.3;8.5;13.3;9.5;8.9;9;6;;5.6;22.1;49.2;44.5;2.1;2.6;21.8;37.5;2.7;1.3;0.9;0.5;-11.2;13820;43390;3.1
245701362;35068;75630;23480;38.5;15;20.4;17.8;19.1;13.9;9.6;9.6;6.2;27.2;41;34.5;2.4;4.1;23.1;44;3.9;1.1;1.7;1.1;-12;11080;47560;4.3
245701404;10953;23797;23220;19;17.7;26;19.6;21.1;17.3;12;13.5;10.7;34.2;19.4;15.6;2.3;1.5;17;66.1;3.2;0.7;1.6;0.9;-5.7;9830;44120;4.5
245801063;3058;7073;22890;56.8;6.4;;;;;;;5;;71.3;64.4;2.2;4.7;33.4;7.9;3.7;1.7;1.4;0.6;-16.3;14460;35730;2.5
245804406;30977;62384;20470;47.8;16.7;28.4;24.2;21.3;15.9;10.3;7;6.1;32.8;63.2;56;2.2;5;38.1;7.9;7.5;2.1;3.6;1.8;-16.7;11050;34240;3.1
245804497;2355;5071;19880;37.4;17.3;;25;;;;;10.8;38.5;62.8;55.2;2.4;5.2;35.6;7.8;7.3;2.4;3.4;1.5;-13.5;11170;30150;2.7
245900428;82940;189008;19410;44.4;18.9;29.2;23.6;22.4;17.7;12;9.9;6;33.8;69.7;62.1;3.5;4.1;31.5;6.3;8.3;2.8;3.4;2.1;-15.8;10820;33080;3.1
245900758;15489;39400;21700;48.6;10.9;19.2;12.9;11.6;9.8;7.1;8.2;5;27.4;76.1;67.9;2.8;5.4;26.8;8.2;5.2;2.6;1.6;1;-16.3;12740;35940;2.8
245901038;5966;14509;20350;43.3;16.3;;17.1;18;14.4;13.6;16.1;9;37.9;72.7;63.3;3.1;6.3;28.9;6.9;6.3;2.7;2.4;1.2;-14.8;11370;33670;3
245901152;27603;68554;18730;37.7;20.1;30.7;24;21.3;19.8;13.6;13.9;8;37.1;70.5;63.7;3.5;3.3;28.7;4.7;9.6;3.5;3.9;2.2;-13.5;10750;30650;2.9
245901160;77231;180779;18530;39.9;23.2;36.4;27;26.7;22;15.5;12.8;9.9;39.5;69.7;61.9;3.2;4.6;27.9;7.7;10.1;3.1;4.5;2.5;-15.4;10050;32680;3.3
246000129;9018;22437;22160;55.7;10.3;17.8;13;11.7;8.1;6.5;;5;23.8;77.9;72.2;3.1;2.6;27.4;4.8;5.7;2.7;1.9;1.1;-15.8;12910;34170;2.6
246000376;15330;36702;22830;57.3;9.5;16.2;10.5;11.2;8.7;6;;5;22;78.2;72.2;2.7;3.3;27.5;5.9;5.1;2.2;1.9;1;-16.7;13230;35530;2.7
246000566;11800;29673;21400;48.9;10.9;16.1;10.4;12.5;11.1;8.1;;5.6;25.6;77.3;69;2.7;5.6;25;6.8;5.9;2.7;2.1;1.1;-15;12740;33200;2.6
246000582;14020;38289;22560;56.6;11.4;11.9;12.7;11.9;11.3;10.2;;5.1;28.3;81.6;75.3;3.4;2.9;23.8;5;5.5;3;1.6;0.9;-15.9;12480;35170;2.8
246000707;7712;19869;24240;60.8;6.4;;5.9;7.2;6.4;5.1;;5;16.5;81.2;73;2.8;5.4;25.5;7.6;3.6;2.1;1;0.5;-17.9;14560;38880;2.7
246000749;6378;15704;22850;56;8.3;;11.5;8.4;7.5;;;5;20.9;77.1;69.2;2.7;5.2;28.1;8.1;4.2;2.1;1.4;0.7;-17.5;13750;38490;2.8
246000756;12895;31506;19640;44.2;18.3;31.5;22.8;20.7;16.9;11.9;10;7.8;36.5;68.7;61.4;3.6;3.7;30;8.2;8.1;3.2;3.2;1.7;-15;10720;32320;3
246000764;19193;44336;29320;73.1;6.1;10.1;7.6;6;6.5;5;;5;13.5;84.2;75;2.5;6.7;26.3;12.4;2.2;1;0.7;0.5;-25.1;15340;55630;3.6
246000772;9337;22419;22190;53.8;10.5;20.3;11.6;11.7;10.9;7.3;;5;27.3;74.5;69.3;2.7;2.5;30.3;6.2;5.1;2.2;1.9;1;-16.1;12830;34820;2.7
246000848;12912;31366;20580;45.9;13.1;21.3;14;14.1;13.7;9.5;9.2;7.4;29.4;72;62.6;2.8;6.6;28.4;7.8;6.2;2.9;2.2;1.1;-14.4;11970;32290;2.7
246000855;8645;21859;22850;56.1;8.8;;9.8;8.7;9.9;5.9;;6;21.1;78.1;69.8;2.8;5.5;26;8.9;4.1;2.2;1.2;0.7;-17.1;13420;37460;2.8
246000871;21808;56014;24160;61;7.1;9.9;8;7.5;6.9;5;6.5;5;16.9;84.2;77.3;2.7;4.2;22.2;6.8;4;2.2;1.1;0.7;-17.2;14340;38960;2.7
246000897;7023;17811;24120;59.7;6.3;;5.8;6.6;7.1;;;5;13.6;80.8;73.3;2.4;5.1;24.5;7.9;3.7;2;1.1;0.6;-16.9;14820;38180;2.6
246000913;7239;18092;21840;52.8;10;;12.2;10.5;9.4;7.4;;5.8;24.4;75.7;68.1;3.3;4.3;28.4;6.2;5;2.5;1.6;0.9;-15.3;13050;33910;2.6
246000921;13562;33590;23400;59.1;9.9;14.6;12.5;11.8;8.8;6;;5;24;79.6;73.3;3;3.3;26.9;6.4;4.6;2.1;1.6;0.9;-17.5;13090;38180;2.9
246100390;2342;5348;19930;39.3;13.3;;;;;;;10.7;23.4;67.4;57;2.7;7.7;31.9;9.7;5;2.5;1.6;0.9;-14;12270;31810;2.6
246100663;24047;51739;20730;47.5;16.4;29.4;23;20.9;16.3;8.2;6.8;5;35;61.5;54.8;2.3;4.4;35.1;15.1;6.4;2.3;2.5;1.6;-18.1;11110;34320;3.1
246200299;50189;123169;18080;36.2;22.2;32.8;24.9;24.8;21.9;15.8;13.5;8.3;37.7;70.7;63.9;3.9;2.9;27.8;4.3;10.6;3.9;4.2;2.5;-13.4;10480;29340;2.8
246200364;98160;237591;17580;35;25;37.5;29.2;28.4;24.1;16.4;14.5;8.7;39.4;68.7;61.8;3.5;3.4;28.9;4.6;11.4;3.8;4.8;2.8;-13.6;10040;29310;2.9
246200380;8809;22275;20180;43.6;15.2;20.4;16.2;16.9;13.3;12.7;15.4;8.2;31.5;74.1;64.7;2.8;6.6;26.4;9.4;5.9;2.6;2.1;1.2;-15.8;11620;34880;3
246200729;48888;109805;18720;41.4;20.7;36.4;26.9;22.8;19.8;12.9;10.9;6.9;35.7;67.1;58.3;3.4;5.4;32;8.6;9;2.8;3.8;2.4;-16.7;10620;33190;3.1
246200844;10718;27906;20990;48.2;13;14.8;13.7;14.7;13.6;9;;7.5;28.4;78.2;69.6;2.9;5.7;24.9;7;5.7;2.9;1.7;1.1;-15.8;12200;34060;2.8
246201016;9247;24073;20070;41.5;13.7;18.4;13;15.9;12.3;10.4;14.6;8.1;30.9;75;67;2.7;5.3;25.4;7.6;6.4;3.2;2;1.2;-14.4;12000;31850;2.7
246300701;129821;265185;21920;53.6;15.6;28.5;19.3;17.9;15;8.9;7;5;29.9;71.6;64.3;2.5;4.8;31.1;10.5;5.7;1.8;2.3;1.6;-18.9;11130;39860;3.6
246300966;4591;9126;20460;44.1;13.6;;;15.3;14.3;10.9;16.6;10.5;22;65.1;47;3.2;14.9;32.6;14.6;3.8;1.4;1.6;0.8;-16.1;11940;35230;2.9
246301097;7770;18424;22140;49.4;9.4;;9;9.1;10.7;8.3;;6.5;21.5;75;67.8;2.9;4.3;27.3;9;4.5;2.1;1.6;0.8;-15.8;13310;35000;2.6
246400337;4416;9662;20560;45;12.3;;15;14.1;12.4;8.5;;9.2;23.3;62.4;52.5;3.1;6.8;38.5;9.4;4.5;1.8;1.8;0.9;-14.8;12310;33550;2.7
246401756;11589;28454;22350;50.9;9.7;;11;10.3;9.3;6.7;9.7;6.5;23.4;72.1;64.3;2.5;5.3;30.5;8.5;4.9;2.1;1.9;0.9;-16;13160;35910;2.7
246500482;8021;16248;20500;44.2;14.7;;21.4;14.6;15.9;11.3;12.5;9.1;28.8;59.6;49.6;2.9;7.1;42.2;8.4;5;1.5;2.3;1.2;-15.2;11440;32680;2.9
246500573;3069;6131;20520;46.7;14.7;;;18.6;16.7;;;10.6;22.3;64.7;50.5;4.3;9.9;36.9;10.5;3.6;1.4;1.3;0.9;-15.7;11660;35350;3
246600282;11621;24213;20810;48;15.6;24.7;19.4;20.5;17.7;9.9;10.8;9;30.2;55.9;45.9;3.6;6.4;44.7;11.5;5.2;1.6;2.3;1.3;-17.3;11520;35540;3.1
246600373;9749;20170;19960;43.5;17.8;26.5;22.7;22.1;21.6;12.6;11.1;10.4;32.2;53.8;43.7;3.3;6.8;45;11.6;5.9;1.7;2.7;1.5;-16.3;10730;34860;3.2
246600399;3454;7582;20360;46;15.8;;20.4;21.2;13.8;;;9.3;25.9;71.4;60.5;3.2;7.7;29.6;10.1;5.3;1.9;2.1;1.3;-16.4;11040;33930;3.1
246600415;7842;17875;19120;37.8;20.4;32.5;24.8;20.7;19.7;14.4;18.8;11.9;39.2;67;55.8;3.9;7.3;31.1;9.3;7.6;2.6;3.2;1.8;-15;10520;31870;3
246600423;2873;5776;16980;29.8;28.3;;36.3;36;31.2;20.7;21.2;21;47.6;50.9;39.2;4;7.7;44.9;8.9;8.2;2.3;4;1.9;-12.9;9260;28830;3.1
246600449;9198;20952;20270;44.5;16.4;28.5;17.8;18.7;16.1;10.9;15.7;10.3;30.9;67.2;57;4;6.2;32.7;9.9;6.1;2.1;2.6;1.4;-15.9;11180;33750;3
246600464;2810;5743;20540;48.7;16.9;;;19.6;18.8;;;10.6;26.9;67.2;54.6;4.2;8.4;32.7;13.2;4.5;1.6;1.7;1.2;-17.6;10900;34900;3.2
246600548;4740;8660;18070;35.6;24.3;;38.3;30.1;30.9;17.2;15.3;15.2;39.8;45.7;36.1;3.5;6.1;50.1;11;7.8;1.6;4.1;2.1;-14.6;9710;30490;3.1
246700306;8835;20529;21530;49.8;10.7;;14.9;13.4;9.4;6.7;;6.7;24.6;71.6;65.4;2.6;3.6;32.3;7.7;4.2;2;1.4;0.8;-15.8;12800;34030;2.7
246700488;208082;458964;20760;51.9;20.6;28.8;24.8;25.3;19.6;13.3;8.5;5.9;31.5;75.9;67.1;3.1;5.7;26.3;10.5;6.9;2.3;2.7;1.9;-19.6;10160;40450;4
246700744;7721;18325;26150;65.9;5;;;7;;;;5;11.5;79.5;71.4;2.3;5.8;26.9;11.4;2.2;1.2;0.6;0.4;-20;15890;45420;2.9
246700777;4618;10943;23330;54.8;7.5;;;7.6;;;;5;20.9;74.2;68;2.3;3.9;30.4;9;3.2;1.7;0.9;0.6;-16.8;14040;37770;2.7
246700843;7095;17349;25270;64.5;5.1;;;5.2;;;;5;11.8;79.7;73.4;2.1;4.2;27.3;8.9;2.3;1.4;0.6;0.3;-18.2;15660;41010;2.6
246700926;6886;15954;23370;54.8;11.6;;15.6;14.7;9.2;8.3;;5.2;26.1;78.2;70.1;2.4;5.7;27.6;8.5;3.4;1.4;1.2;0.8;-17.7;12400;41350;3.3
246700959;6431;16318;24760;59.3;5.4;;;5.8;;;;5;14.2;79;72;2.1;4.9;26;9.3;2.8;1.6;0.8;0.4;-17.1;14940;39840;2.7
246700967;16392;37926;22710;55.3;11.2;16.5;15.2;13;9.2;7.9;6.3;5;22.7;77.6;70;2.7;4.9;26.3;9.6;4.6;1.9;1.7;1;-18.1;12600;38730;3.1
246701064;16445;39585;24110;60.5;8.4;15;11;9.2;8.1;5;;5;19.3;78.2;71.4;2.4;4.4;27.4;8.9;3.5;1.7;1.1;0.7;-18;13750;39440;2.9
246701080;8536;18991;23850;60.2;8.4;;9.7;9.6;7.8;6.5;;5;15.6;77.2;69.7;2.6;4.9;27.2;11.9;3.1;1.5;1;0.6;-19.4;13620;41550;3.1
246701098;9306;22220;22430;53.7;9.6;22;11.2;12.4;9.5;5.4;;5.8;25.2;72.7;66.7;2.5;3.5;32.4;7.3;3.8;1.8;1.3;0.7;-16.2;13240;35860;2.7
246800205;5368;11937;21870;51.1;9.1;;12.4;14.1;8.3;;;5;25.1;66.7;60.5;2.8;3.4;37.5;7.7;3.7;1.7;1.3;0.7;-15.6;13480;35400;2.6
246800395;3857;8597;20380;44.6;15.7;;26;18.8;14.6;;;6.5;31.1;66.5;59.9;3.2;3.4;33.5;9.3;6.2;2.3;2.5;1.4;-15.5;11200;32770;2.9
246800445;6108;14808;24150;60.3;6.8;;7.1;7.4;;;;5;17.5;80.9;74.7;2.8;3.4;25.3;7.5;3.4;1.8;1;0.6;-17.1;14310;39650;2.8
246800494;5340;12577;25430;64.7;6;;;6.9;;;;5;14.2;74.6;65;2.1;7.5;27.8;14.2;2.6;1.4;0.7;0.5;-19.2;15130;43890;2.9
246800551;7185;16265;24010;59.2;7.5;;8.6;9.8;8.4;;;5;16.5;71.5;62.7;2.1;6.7;31.2;12.1;2.9;1.4;0.9;0.6;-17.7;14150;40030;2.8
246800569;15758;35930;22820;54.4;10.3;19.3;13.6;11.7;9;7.2;6.3;5;23.1;74.8;67.5;2.8;4.5;29.5;8.8;4.1;1.8;1.4;0.9;-17.2;12910;39210;3
246800577;7747;17705;24150;59.6;7.5;;9.4;8.9;7.3;;;5;14.9;74.6;63.6;2.2;8.8;28.1;13.6;2.8;1.4;0.8;0.6;-19.1;14120;42030;3
246800585;7192;16236;22110;51.2;9.6;;13.3;10.9;10.1;6.4;;5.2;20.7;69;61.7;2.3;5;33.7;9.8;3.7;1.7;1.2;0.8;-16.2;13160;36280;2.8
246800676;6566;15958;23670;58.1;6.4;;7.2;7.4;;;;5;16.5;77.9;71.9;2.8;3.2;28.4;7;3.4;1.9;0.9;0.6;-16.7;14480;38500;2.7
246800726;49356;108597;22150;54.7;14.4;22.5;20.1;16.9;12.7;8.9;7.2;5;25.7;74.6;66.5;2.7;5.4;28.9;10.1;5;1.9;1.9;1.2;-18.6;11560;40280;3.5
246900575;15670;41501;27160;70.4;5;;5;5;5;5;;5;11.4;83.1;76.2;2.4;4.5;23.4;11.1;2.5;1.6;0.6;0.3;-20.1;16340;45590;2.8
246900625;15387;38367;25570;62.5;6.6;13.3;7.8;6.1;6.5;5;;5;16.7;81.1;73.9;2.7;4.5;24;10.7;3.3;1.8;0.9;0.6;-19.1;14820;43630;2.9
246900724;11911;30234;26270;66.7;5.7;;6.8;6;5;5;;5;13.6;81.6;74.3;2.2;5.1;23.1;12.6;3;1.8;0.7;0.5;-20.3;15440;45220;2.9
